instrument,level_id,horizon,b,n_continuation_first,n_reversal_first,n_same_bar_tie,n_neither,n_nontied,continuation_first_rate,reversal_first_rate,same_bar_tie_rate,neither_rate,cont_minus_rev_diff,p_raw,q_value
ES,upper_N20_mean_k0,120,2.0,534,540,16,0,1074,0.48990825688073397,0.4954128440366973,0.014678899082568808,0.0,-0.005504587155963303,0.878746871114133,0.9980533432542891
ES,upper_N20_mean_k1,30,2.0,504,455,14,19,959,0.5080645161290323,0.4586693548387097,0.014112903225806451,0.019153225806451613,0.049395161290322565,0.12109597832187716,0.5195783799259739
ES,upper_N20_mean_k1,60,2.0,514,461,14,3,975,0.5181451612903226,0.4647177419354839,0.014112903225806451,0.0030241935483870967,0.053427419354838745,0.09579603927657815,0.5881550543893593
ES,upper_N20_mean_k1,120,2.0,515,462,14,1,977,0.5191532258064516,0.4657258064516129,0.014112903225806451,0.0010080645161290322,0.053427419354838745,0.09613674912854564,0.6387978092256097
ES,upper_N20_mean_k2,30,2.0,456,433,10,15,889,0.4989059080962801,0.4737417943107221,0.010940919037199124,0.016411378555798686,0.025164113785557995,0.46062098409149715,0.9041116496147126
ES,upper_N20_mean_k2,60,2.0,461,440,10,3,901,0.5043763676148797,0.4814004376367615,0.010940919037199124,0.0032822757111597373,0.022975929978118204,0.5052434977495602,0.9409414499124966
ES,upper_N20_mean_k2,120,2.0,461,441,10,2,902,0.5043763676148797,0.4824945295404814,0.010940919037199124,0.002188183807439825,0.021881838074398308,0.5269977282503174,0.9512850649336536
ES,upper_N20_mean_k3,30,2.0,401,401,10,22,802,0.48081534772182255,0.48081534772182255,0.011990407673860911,0.026378896882494004,0.0,1.0,1.0
ES,upper_N20_mean_k3,60,2.0,408,411,10,5,819,0.4892086330935252,0.49280575539568344,0.011990407673860911,0.005995203836930456,-0.003597122302158251,0.9442903122669195,0.9908454297459743
ES,upper_N20_mean_k3,120,2.0,410,414,10,0,824,0.49160671462829736,0.49640287769784175,0.011990407673860911,0.0,-0.00479616306954439,0.9167729809895024,0.9980533432542891
ES,upper_N20_median_k0,30,2.0,531,566,17,10,1097,0.4724199288256228,0.50355871886121,0.015124555160142349,0.008896797153024912,-0.03113879003558717,0.30463549053271777,0.7705485937004037
ES,upper_N20_median_k0,60,2.0,536,568,17,3,1104,0.47686832740213525,0.505338078291815,0.015124555160142349,0.0026690391459074734,-0.028469750889679735,0.3508296995735247,0.8111714974557881
ES,upper_N20_median_k0,120,2.0,538,569,17,0,1107,0.4786476868327402,0.5062277580071174,0.015124555160142349,0.0,-0.027580071174377163,0.36723917732061656,0.8462082553369492
ES,upper_N20_median_k1,30,2.0,511,475,13,14,986,0.5044422507403751,0.46890424481737414,0.012833168805528134,0.013820335636722606,0.03553800592300094,0.26500052288633996,0.7435398250153477
ES,upper_N20_median_k1,60,2.0,519,477,13,4,996,0.5123395853899309,0.47087857847976305,0.012833168805528134,0.003948667324777887,0.0414610069101678,0.19387208259501182,0.7249130044856963
ES,upper_N20_median_k1,120,2.0,520,479,13,1,999,0.5133267522211253,0.472852912142152,0.012833168805528134,0.0009871668311944718,0.04047384007897331,0.20565367153810638,0.700413979387367
ES,upper_N20_median_k2,30,2.0,465,432,12,16,897,0.5027027027027027,0.46702702702702703,0.012972972972972972,0.017297297297297298,0.035675675675675644,0.2853117933198427,0.7435398250153477
ES,upper_N20_median_k2,60,2.0,473,437,12,3,910,0.5113513513513513,0.47243243243243244,0.012972972972972972,0.003243243243243243,0.03891891891891891,0.24593671588957292,0.7395867406642666
ES,upper_N20_median_k2,120,2.0,474,439,12,0,913,0.5124324324324324,0.4745945945945946,0.012972972972972972,0.0,0.03783783783783784,0.26047761491744015,0.7297729541073512
ES,upper_N20_median_k3,30,2.0,411,406,11,23,817,0.48296122209165687,0.4770857814336075,0.012925969447708578,0.02702702702702703,0.005875440658049347,0.888716667727325,0.9906424287218909
ES,upper_N20_median_k3,60,2.0,422,416,11,2,838,0.49588719153936545,0.4888366627497062,0.012925969447708578,0.0023501762632197414,0.007050528789659227,0.8628829667484765,0.9908454297459743
ES,upper_N20_median_k3,120,2.0,423,417,11,0,840,0.4970622796709753,0.4900117508813161,0.012925969447708578,0.0,0.007050528789659227,0.863044653697313,0.9980533432542891
ES,upper_N5_ema_k0,30,2.0,520,529,44,15,1049,0.4693140794223827,0.47743682310469315,0.039711191335740074,0.013537906137184115,-0.008122743682310474,0.8049201759406938,0.9906424287218909
ES,upper_N5_ema_k0,60,2.0,526,534,44,4,1060,0.4747292418772563,0.48194945848375453,0.039711191335740074,0.0036101083032490976,-0.007220216606498242,0.8297773397912777,0.9908454297459743
ES,upper_N5_ema_k0,120,2.0,529,534,44,1,1063,0.47743682310469315,0.48194945848375453,0.039711191335740074,0.0009025270758122744,-0.0045126353790613805,0.9023636311849598,0.9980533432542891
ES,upper_N5_ema_k1,30,2.0,484,487,38,17,971,0.47173489278752434,0.4746588693957115,0.037037037037037035,0.016569200779727095,-0.002923976608187162,0.9488288445555928,0.9951131784363535
ES,upper_N5_ema_k1,60,2.0,487,495,38,6,982,0.4746588693957115,0.4824561403508772,0.037037037037037035,0.005847953216374269,-0.007797270955165692,0.8232546031269854,0.9908454297459743
ES,upper_N5_ema_k1,120,2.0,491,495,38,2,986,0.47855750487329435,0.4824561403508772,0.037037037037037035,0.001949317738791423,-0.003898635477582846,0.9238927104819202,0.9980533432542891
ES,upper_N5_ema_k2,30,2.0,470,423,36,19,893,0.4957805907172996,0.4462025316455696,0.0379746835443038,0.020042194092827006,0.04957805907172996,0.12367543685475207,0.5195783799259739
ES,upper_N5_ema_k2,60,2.0,480,430,36,2,910,0.5063291139240507,0.45358649789029537,0.0379746835443038,0.002109704641350211,0.052742616033755296,0.10425251309678303,0.5881550543893593
ES,upper_N5_ema_k2,120,2.0,481,431,36,0,912,0.5073839662447257,0.45464135021097046,0.0379746835443038,0.0,0.05274261603375524,0.10463339124309398,0.6387978092256097
ES,upper_N5_ema_k3,30,2.0,439,400,24,14,839,0.500570125427594,0.45610034207525657,0.027366020524515394,0.01596351197263398,0.04446978335233748,0.18952029159545508,0.6791143782170473
ES,upper_N5_ema_k3,60,2.0,444,405,24,4,849,0.5062713797035348,0.4618015963511973,0.027366020524515394,0.004561003420752566,0.04446978335233748,0.19214964645916496,0.7249130044856963
ES,upper_N5_ema_k3,120,2.0,445,407,24,1,852,0.507411630558723,0.4640820980615735,0.027366020524515394,0.0011402508551881414,0.04332953249714944,0.204914315088139,0.700413979387367
ES,upper_N5_mean_k0,30,2.0,515,544,44,12,1059,0.4618834080717489,0.48789237668161434,0.039461883408071746,0.010762331838565023,-0.026008968609865457,0.3895677891674019,0.8375707467099142
ES,upper_N5_mean_k0,60,2.0,521,548,44,2,1069,0.4672645739910314,0.4914798206278027,0.039461883408071746,0.0017937219730941704,-0.024215246636771326,0.42650182316015345,0.8946054058688938
ES,upper_N5_mean_k0,120,2.0,522,548,44,1,1070,0.46816143497757845,0.4914798206278027,0.039461883408071746,0.0008968609865470852,-0.02331838565022426,0.44471978532911405,0.9108460565768106
ES,upper_N5_mean_k1,30,2.0,486,493,34,17,979,0.47184466019417476,0.4786407766990291,0.03300970873786408,0.01650485436893204,-0.006796116504854344,0.8479418883580206,0.9906424287218909
ES,upper_N5_mean_k1,60,2.0,490,502,34,4,992,0.47572815533980584,0.487378640776699,0.03300970873786408,0.003883495145631068,-0.011650485436893177,0.7269207397039797,0.9908454297459743
ES,upper_N5_mean_k1,120,2.0,492,502,34,2,994,0.47766990291262135,0.487378640776699,0.03300970873786408,0.001941747572815534,-0.009708737864077666,0.7753065686927724,0.9980533432542891
ES,upper_N5_mean_k2,30,2.0,472,420,38,19,892,0.49736564805057953,0.44257112750263433,0.040042149631190724,0.020021074815595362,0.0547945205479452,0.08765265063460079,0.5195783799259739
ES,upper_N5_mean_k2,60,2.0,481,428,38,2,909,0.5068493150684932,0.45100105374077976,0.040042149631190724,0.002107481559536354,0.05584826132771342,0.08451962548781838,0.5881550543893593
ES,upper_N5_mean_k2,120,2.0,482,429,38,0,911,0.5079030558482613,0.4520547945205479,0.040042149631190724,0.0,0.05584826132771342,0.08486190631362883,0.6387978092256097
ES,upper_N5_mean_k3,30,2.0,438,393,27,14,831,0.5022935779816514,0.4506880733944954,0.03096330275229358,0.016055045871559634,0.051605504587156015,0.12687379044704014,0.5195783799259739
ES,upper_N5_mean_k3,60,2.0,443,397,27,5,840,0.5080275229357798,0.4552752293577982,0.03096330275229358,0.005733944954128441,0.05275229357798161,0.12045543260847034,0.5881550543893593
ES,upper_N5_mean_k3,120,2.0,444,400,27,1,844,0.5091743119266054,0.45871559633027525,0.03096330275229358,0.0011467889908256881,0.050458715596330195,0.13879453123365054,0.6387978092256097
ES,upper_N5_median_k0,30,2.0,507,585,38,10,1092,0.44473684210526315,0.5131578947368421,0.03333333333333333,0.008771929824561403,-0.068421052631579,0.01975784599626694,0.21239684445986962
ES,upper_N5_median_k0,60,2.0,510,589,38,3,1099,0.4473684210526316,0.5166666666666667,0.03333333333333333,0.002631578947368421,-0.06929824561403514,0.01858916519359765,0.2283811723784854
ES,upper_N5_median_k0,120,2.0,512,589,38,1,1101,0.44912280701754387,0.5166666666666667,0.03333333333333333,0.0008771929824561404,-0.06754385964912285,0.02195285507585269,0.3146575894205552
ES,upper_N5_median_k1,30,2.0,478,508,38,16,986,0.4596153846153846,0.48846153846153845,0.03653846153846154,0.015384615384615385,-0.028846153846153855,0.3557276577630162,0.8050678570426155
ES,upper_N5_median_k1,60,2.0,480,515,38,7,995,0.46153846153846156,0.4951923076923077,0.03653846153846154,0.006730769230769231,-0.033653846153846145,0.28108420568839054,0.7554138027875495
ES,upper_N5_median_k1,120,2.0,484,516,38,2,1000,0.4653846153846154,0.49615384615384617,0.03653846153846154,0.0019230769230769232,-0.03076923076923077,0.3269366824315957,0.7810154080310342
ES,upper_N5_median_k2,30,2.0,474,439,38,16,913,0.4901758014477766,0.45398138572905894,0.03929679420889348,0.016546018614270942,0.036194415718717676,0.26047761491744015,0.7435398250153477
ES,upper_N5_median_k2,60,2.0,482,444,38,3,926,0.4984488107549121,0.4591520165460186,0.03929679420889348,0.0031023784901758012,0.03929679420889348,0.2240048557296193,0.7395867406642666
ES,upper_N5_median_k2,120,2.0,484,445,38,0,929,0.500517063081696,0.46018614270941055,0.03929679420889348,0.0,0.04033092037228542,0.21247031085588142,0.700413979387367
ES,upper_N5_median_k3,30,2.0,443,397,28,15,840,0.5016987542468856,0.44960362400906,0.031710079275198186,0.01698754246885617,0.05209513023782558,0.12045543260847034,0.5195783799259739
ES,upper_N5_median_k3,60,2.0,449,403,28,3,852,0.5084937712344281,0.4563986409966025,0.031710079275198186,0.0033975084937712344,0.05209513023782558,0.12310222068614497,0.5881550543893593
ES,upper_N5_median_k3,120,2.0,449,405,28,1,854,0.5084937712344281,0.45866364665911663,0.031710079275198186,0.0011325028312570782,0.04983012457531144,0.141129748549844,0.6387978092256097
NQ,ON_VWAP_0,30,2.0,292,289,0,362,581,0.30965005302226933,0.3064687168610817,0.0,0.383881230116649,0.0031813361611876534,0.9338816492089003,0.9676364076140412
NQ,ON_VWAP_0,60,2.0,358,354,0,231,712,0.3796394485683987,0.3753976670201485,0.0,0.2449628844114528,0.004241781548250223,0.9104929873003986,0.9583749794787072
NQ,ON_VWAP_0,120,2.0,410,402,0,131,812,0.43478260869565216,0.42629904559915166,0.0,0.13891834570519618,0.008483563096500502,0.805970128384843,0.9494990553574864
NQ,ON_VWAP_m1,30,2.0,289,279,0,300,568,0.33294930875576034,0.32142857142857145,0.0,0.3456221198156682,0.01152073732718889,0.7057396769992439,0.9676364076140412
NQ,ON_VWAP_m1,60,2.0,358,330,0,180,688,0.41244239631336405,0.38018433179723504,0.0,0.2073732718894009,0.032258064516129004,0.30330464330465245,0.9250165979317821
NQ,ON_VWAP_m1,120,2.0,399,375,0,94,774,0.4596774193548387,0.43202764976958524,0.0,0.10829493087557604,0.027649769585253448,0.4084130231447219,0.9276077937933384
NQ,ON_VWAP_m2,30,2.0,236,244,0,222,480,0.33618233618233617,0.3475783475783476,0.0,0.3162393162393162,-0.01139601139601143,0.7493816225969029,0.9676364076140412
NQ,ON_VWAP_m2,60,2.0,279,293,0,130,572,0.3974358974358974,0.41737891737891736,0.0,0.18518518518518517,-0.019943019943019946,0.5867846882027807,0.9250165979317821
NQ,ON_VWAP_m2,120,2.0,304,323,0,75,627,0.43304843304843305,0.4601139601139601,0.0,0.10683760683760683,-0.027065527065527062,0.47226146724529866,0.9494990553574864
NQ,ON_VWAP_m3,30,2.0,180,180,0,153,360,0.3508771929824561,0.3508771929824561,0.0,0.2982456140350877,0.0,1.0,1.0
NQ,ON_VWAP_m3,60,2.0,211,222,0,80,433,0.41130604288499023,0.4327485380116959,0.0,0.15594541910331383,-0.021442495126705652,0.6308734022791888,0.9250165979317821
NQ,ON_VWAP_m3,120,2.0,229,248,0,36,477,0.44639376218323584,0.4834307992202729,0.0,0.07017543859649122,-0.037037037037037035,0.40987321121100995,0.9276077937933384
NQ,ON_VWAP_p1,30,2.0,272,277,0,356,549,0.3005524861878453,0.3060773480662983,0.0,0.39337016574585637,-0.0055248618784530246,0.8644670431014106,0.9676364076140412
NQ,ON_VWAP_p1,60,2.0,342,347,0,216,689,0.37790055248618787,0.3834254143646409,0.0,0.23867403314917127,-0.0055248618784530246,0.8788952574661408,0.9583749794787072
NQ,ON_VWAP_p1,120,2.0,399,392,0,114,791,0.4408839779005525,0.4331491712707182,0.0,0.12596685082872927,0.007734806629834279,0.8310820955918633,0.9529741362786698
NQ,ON_VWAP_p2,30,2.0,190,218,0,310,408,0.2646239554317549,0.30362116991643456,0.0,0.43175487465181056,-0.03899721448467969,0.18125086876063565,0.937701453423089
NQ,ON_VWAP_p2,60,2.0,249,280,0,189,529,0.3467966573816156,0.38997214484679665,0.0,0.26323119777158777,-0.04317548746518107,0.19206601361084155,0.9250165979317821
NQ,ON_VWAP_p2,120,2.0,284,321,0,113,605,0.3955431754874652,0.44707520891364905,0.0,0.1573816155988858,-0.05153203342618384,0.14323813703214677,0.9276077937933384
NQ,ON_VWAP_p3,30,2.0,133,151,0,236,284,0.25576923076923075,0.2903846153846154,0.0,0.45384615384615384,-0.03461538461538466,0.31308578090459416,0.9555047401579833
NQ,ON_VWAP_p3,60,2.0,183,198,0,139,381,0.35192307692307695,0.38076923076923075,0.0,0.2673076923076923,-0.0288461538461538,0.4732723195389761,0.9250165979317821
NQ,ON_VWAP_p3,120,2.0,215,225,0,80,440,0.41346153846153844,0.4326923076923077,0.0,0.15384615384615385,-0.019230769230769273,0.6679293414551751,0.9494990553574864
NQ,PR_VWAP_0,30,2.0,66,45,0,384,111,0.13333333333333333,0.09090909090909091,0.0,0.7757575757575758,0.04242424242424242,0.05716364524660185,0.7157528385407806
NQ,PR_VWAP_0,60,2.0,102,87,0,306,189,0.20606060606060606,0.17575757575757575,0.0,0.6181818181818182,0.030303030303030304,0.3085051328988325,0.9250165979317821
NQ,PR_VWAP_0,120,2.0,146,131,0,218,277,0.29494949494949496,0.26464646464646463,0.0,0.4404040404040404,0.03030303030303033,0.4002901309574472,0.9276077937933384
NQ,PR_VWAP_m1,30,2.0,69,53,0,313,122,0.15862068965517243,0.12183908045977011,0.0,0.7195402298850575,0.03678160919540231,0.17420540549297178,0.937701453423089
NQ,PR_VWAP_m1,60,2.0,107,80,0,248,187,0.24597701149425288,0.1839080459770115,0.0,0.5701149425287356,0.06206896551724139,0.05697078139259498,0.8429615445994902
NQ,PR_VWAP_m1,120,2.0,137,118,0,180,255,0.31494252873563217,0.271264367816092,0.0,0.41379310344827586,0.04367816091954019,0.25961492609327447,0.9276077937933384
NQ,PR_VWAP_m2,30,2.0,65,38,0,267,103,0.17567567567567569,0.10270270270270271,0.0,0.7216216216216216,0.07297297297297298,0.010063333265586338,0.43272333042021255
NQ,PR_VWAP_m2,60,2.0,95,71,0,204,166,0.25675675675675674,0.1918918918918919,0.0,0.5513513513513514,0.06486486486486484,0.07391909261216233,0.90814885209228
NQ,PR_VWAP_m2,120,2.0,123,101,0,146,224,0.3324324324324324,0.27297297297297296,0.0,0.3945945945945946,0.05945945945945946,0.16043023911968238,0.9276077937933384
NQ,PR_VWAP_m3,30,2.0,58,49,0,171,107,0.20863309352517986,0.17625899280575538,0.0,0.6151079136690647,0.03237410071942448,0.43944010177908255,0.9555047401579833
NQ,PR_VWAP_m3,60,2.0,78,73,0,127,151,0.2805755395683453,0.26258992805755393,0.0,0.4568345323741007,0.017985611510791366,0.7449138782509725,0.9250165979317821
NQ,PR_VWAP_m3,120,2.0,93,91,0,94,184,0.3345323741007194,0.3273381294964029,0.0,0.3381294964028777,0.007194244604316502,0.9412590347294774,0.9720027198107459
NQ,PR_VWAP_p1,30,2.0,56,61,0,400,117,0.10831721470019343,0.11798839458413926,0.0,0.7736943907156673,-0.009671179883945835,0.7117032769279406,0.9676364076140412
NQ,PR_VWAP_p1,60,2.0,85,98,0,334,183,0.1644100580270793,0.1895551257253385,0.0,0.6460348162475822,-0.025145067698259194,0.3750916223926218,0.9250165979317821
NQ,PR_VWAP_p1,120,2.0,127,131,0,259,258,0.24564796905222436,0.25338491295938104,0.0,0.5009671179883946,-0.007736943907156679,0.8518854392846709,0.9617098140744826
NQ,PR_VWAP_p2,30,2.0,48,45,0,367,93,0.10434782608695652,0.09782608695652174,0.0,0.7978260869565217,0.006521739130434773,0.8358461346314864,0.9676364076140412
NQ,PR_VWAP_p2,60,2.0,93,79,0,288,172,0.20217391304347826,0.17173913043478262,0.0,0.6260869565217392,0.030434782608695643,0.3215739368880952,0.9250165979317821
NQ,PR_VWAP_p2,120,2.0,125,122,0,213,247,0.2717391304347826,0.26521739130434785,0.0,0.46304347826086956,0.006521739130434745,0.8987706563307036,0.9658868104538119
NQ,PR_VWAP_p3,30,2.0,55,30,0,234,85,0.1724137931034483,0.09404388714733543,0.0,0.7335423197492164,0.07836990595611286,0.008836205876094518,0.43272333042021255
NQ,PR_VWAP_p3,60,2.0,85,53,0,181,138,0.2664576802507837,0.16614420062695925,0.0,0.567398119122257,0.10031347962382445,0.008083354723191867,0.6951685061945005
NQ,PR_VWAP_p3,120,2.0,107,77,0,135,184,0.335423197492163,0.2413793103448276,0.0,0.4231974921630094,0.09404388714733539,0.032242423435938715,0.8237300013420754
NQ,lower_N10_ema_k0,30,2.0,507,531,35,8,1038,0.4690101757631822,0.49121184088806663,0.032377428307123035,0.0074005550416281225,-0.022201665124884418,0.47531480554617866,0.9555047401579833
NQ,lower_N10_ema_k0,60,2.0,510,533,35,3,1043,0.47178538390379277,0.49306197964847365,0.032377428307123035,0.0027752081406105457,-0.021276595744680882,0.4957576090580846,0.9250165979317821
NQ,lower_N10_ema_k0,120,2.0,512,534,35,0,1046,0.47363552266419984,0.4939870490286771,0.032377428307123035,0.0,-0.02035152636447729,0.5161560906957786,0.9494990553574864
NQ,lower_N10_ema_k1,30,2.0,468,482,26,11,950,0.47416413373860183,0.48834853090172237,0.02634245187436677,0.011144883485309016,-0.014184397163120532,0.6732109924780088,0.9676364076140412
NQ,lower_N10_ema_k1,60,2.0,472,486,26,3,958,0.47821681864235055,0.49240121580547114,0.02634245187436677,0.00303951367781155,-0.014184397163120588,0.6744994874033806,0.9250165979317821
