instrument,candle_state,context_dim,context_value,horizon_min,barrier,n_observations,continuation_first_rate,reversal_first_rate,cont_minus_rev_first_rate,tie_rate,neither_rate,median_signed_close_atr,median_cont_exc_atr,median_rev_exc_atr,median_dominance,p_cont_exc_gt_rev_exc,p_rev_exc_gt_cont_exc,retouch_rate,n_nontied,binom_p,sample_status
NQ,BEARISH_1000,close_loc_stratum,CLOSE_HIGH,60,0.25,210,0.6190476190476191,0.35714285714285715,0.2619047619047619,0.0,0.023809523809523808,-0.005228704910908301,0.4718526563489909,0.3353230973825787,0.0866096866096866,0.5523809523809524,0.44285714285714284,0.9,205,0.00014924419676890354,OK
NQ,BEARISH_1000,close_loc_stratum,CLOSE_HIGH,60,0.5,210,0.4523809523809524,0.319047619047619,0.13333333333333333,0.0,0.22857142857142856,-0.005228704910908301,0.4718526563489909,0.3353230973825787,0.0866096866096866,0.5523809523809524,0.44285714285714284,0.9,162,0.03357225212016405,OK
NQ,BEARISH_1000,close_loc_stratum,CLOSE_HIGH,60,1.0,210,0.18095238095238095,0.05714285714285714,0.12380952380952381,0.0,0.7619047619047619,-0.005228704910908301,0.4718526563489909,0.3353230973825787,0.0866096866096866,0.5523809523809524,0.44285714285714284,0.9,50,0.00030586400160359517,OK
NQ,BEARISH_1000,close_loc_stratum,CLOSE_LOW,1,0.25,153,0.33986928104575165,0.006535947712418301,0.3333333333333333,0.0,0.6535947712418301,0.12987012987012986,0.19686162624821682,0.0,1.0,0.9019607843137255,0.09803921568627451,0.8431372549019608,53,1.199040866595169e-14,OK
NQ,BEARISH_1000,close_loc_stratum,CLOSE_LOW,1,0.5,153,0.032679738562091505,0.0,0.032679738562091505,0.0,0.9673202614379085,0.12987012987012986,0.19686162624821682,0.0,1.0,0.9019607843137255,0.09803921568627451,0.8431372549019608,5,0.0625,UNDERPOWERED
NQ,BEARISH_1000,close_loc_stratum,CLOSE_LOW,1,1.0,153,0.0,0.0,0.0,0.0,1.0,0.12987012987012986,0.19686162624821682,0.0,1.0,0.9019607843137255,0.09803921568627451,0.8431372549019608,0,,UNDERPOWERED
NQ,BEARISH_1000,close_loc_stratum,CLOSE_LOW,3,0.25,153,0.5163398692810458,0.026143790849673203,0.49019607843137253,0.0,0.45751633986928103,0.13725490196078433,0.25263157894736843,0.0,1.0,0.8562091503267973,0.1437908496732026,0.8431372549019608,83,3.9973254947441296e-19,OK
NQ,BEARISH_1000,close_loc_stratum,CLOSE_LOW,3,0.5,153,0.0718954248366013,0.0,0.0718954248366013,0.0,0.9281045751633987,0.13725490196078433,0.25263157894736843,0.0,1.0,0.8562091503267973,0.1437908496732026,0.8431372549019608,11,0.0009765625,UNDERPOWERED
NQ,BEARISH_1000,close_loc_stratum,CLOSE_LOW,3,1.0,153,0.0,0.0,0.0,0.0,1.0,0.13725490196078433,0.25263157894736843,0.0,1.0,0.8562091503267973,0.1437908496732026,0.8431372549019608,0,,UNDERPOWERED
NQ,BEARISH_1000,close_loc_stratum,CLOSE_LOW,5,0.25,153,0.5816993464052288,0.08496732026143791,0.49673202614379086,0.0,0.3333333333333333,0.11538461538461539,0.2828282828282828,0.02207505518763797,0.8589743589743589,0.8235294117647058,0.17647058823529413,0.8431372549019608,102,4.301653981910124e-15,OK
NQ,BEARISH_1000,close_loc_stratum,CLOSE_LOW,5,0.5,153,0.17647058823529413,0.0,0.17647058823529413,0.0,0.8235294117647058,0.11538461538461539,0.2828282828282828,0.02207505518763797,0.8589743589743589,0.8235294117647058,0.17647058823529413,0.8431372549019608,27,1.4901161193847656e-08,OK
NQ,BEARISH_1000,close_loc_stratum,CLOSE_LOW,5,1.0,153,0.0,0.0,0.0,0.0,1.0,0.11538461538461539,0.2828282828282828,0.02207505518763797,0.8589743589743589,0.8235294117647058,0.17647058823529413,0.8431372549019608,0,,UNDERPOWERED
NQ,BEARISH_1000,close_loc_stratum,CLOSE_LOW,10,0.25,153,0.6470588235294118,0.13725490196078433,0.5098039215686274,0.0,0.21568627450980393,0.09491525423728814,0.3146067415730337,0.07348242811501597,0.625,0.7712418300653595,0.22875816993464052,0.8431372549019608,120,2.661783496052934e-13,OK
NQ,BEARISH_1000,close_loc_stratum,CLOSE_LOW,10,0.5,153,0.26143790849673204,0.032679738562091505,0.22875816993464052,0.0,0.7058823529411765,0.09491525423728814,0.3146067415730337,0.07348242811501597,0.625,0.7712418300653595,0.22875816993464052,0.8431372549019608,45,7.878384167270269e-08,OK
NQ,BEARISH_1000,close_loc_stratum,CLOSE_LOW,10,1.0,153,0.006535947712418301,0.0,0.006535947712418301,0.0,0.9934640522875817,0.09491525423728814,0.3146067415730337,0.07348242811501597,0.625,0.7712418300653595,0.22875816993464052,0.8431372549019608,1,1.0,UNDERPOWERED
NQ,BEARISH_1000,close_loc_stratum,CLOSE_LOW,15,0.25,153,0.6993464052287581,0.17647058823529413,0.5228758169934641,0.0,0.12418300653594772,0.12525667351129363,0.3382352941176471,0.1189358372456964,0.4649681528662421,0.7058823529411765,0.29411764705882354,0.8431372549019608,134,1.8183331048258316e-12,OK
NQ,BEARISH_1000,close_loc_stratum,CLOSE_LOW,15,0.5,153,0.3333333333333333,0.12418300653594772,0.20915032679738563,0.0,0.5424836601307189,0.12525667351129363,0.3382352941176471,0.1189358372456964,0.4649681528662421,0.7058823529411765,0.29411764705882354,0.8431372549019608,70,0.00016604182060301758,OK
NQ,BEARISH_1000,close_loc_stratum,CLOSE_LOW,15,1.0,153,0.032679738562091505,0.0,0.032679738562091505,0.0,0.9673202614379085,0.12525667351129363,0.3382352941176471,0.1189358372456964,0.4649681528662421,0.7058823529411765,0.29411764705882354,0.8431372549019608,5,0.0625,UNDERPOWERED
NQ,BEARISH_1000,close_loc_stratum,CLOSE_LOW,30,0.25,153,0.7320261437908496,0.21568627450980393,0.5163398692810458,0.0,0.05228758169934641,0.10948905109489052,0.40408163265306124,0.192,0.36363636363636365,0.6339869281045751,0.3660130718954248,0.8431372549019608,145,2.9545137576578215e-11,OK
NQ,BEARISH_1000,close_loc_stratum,CLOSE_LOW,30,0.5,153,0.41830065359477125,0.1830065359477124,0.23529411764705882,0.0,0.39869281045751637,0.10948905109489052,0.40408163265306124,0.192,0.36363636363636365,0.6339869281045751,0.3660130718954248,0.8431372549019608,92,0.00022250112957580403,OK
NQ,BEARISH_1000,close_loc_stratum,CLOSE_LOW,30,1.0,153,0.09803921568627451,0.032679738562091505,0.06535947712418301,0.0,0.869281045751634,0.10948905109489052,0.40408163265306124,0.192,0.36363636363636365,0.6339869281045751,0.3660130718954248,0.8431372549019608,20,0.04138946533203125,OK
NQ,BEARISH_1000,close_loc_stratum,CLOSE_LOW,60,0.25,153,0.7581699346405228,0.24183006535947713,0.5163398692810458,0.0,0.0,0.08171206225680934,0.5527027027027027,0.3163265306122449,0.33442088091353994,0.6274509803921569,0.37254901960784315,0.8431372549019608,153,1.0927128909927039e-10,OK
NQ,BEARISH_1000,close_loc_stratum,CLOSE_LOW,60,0.5,153,0.5490196078431373,0.2549019607843137,0.29411764705882354,0.0,0.19607843137254902,0.08171206225680934,0.5527027027027027,0.3163265306122449,0.33442088091353994,0.6274509803921569,0.37254901960784315,0.8431372549019608,123,6.099636236844482e-05,OK
NQ,BEARISH_1000,close_loc_stratum,CLOSE_LOW,60,1.0,153,0.1830065359477124,0.12418300653594772,0.058823529411764705,0.0,0.6928104575163399,0.08171206225680934,0.5527027027027027,0.3163265306122449,0.33442088091353994,0.6274509803921569,0.37254901960784315,0.8431372549019608,47,0.24296021728332556,OK
NQ,BEARISH_1000,close_loc_stratum,CLOSE_MIDDLE,1,0.25,271,0.3505535055350554,0.014760147601476014,0.33579335793357934,0.0036900369003690036,0.6309963099630996,0.11409395973154363,0.20535714285714285,0.0,1.0,0.8708487084870848,0.12546125461254612,0.8413284132841329,99,1.2388827013668045e-23,OK
NQ,BEARISH_1000,close_loc_stratum,CLOSE_MIDDLE,1,0.5,271,0.04059040590405904,0.0,0.04059040590405904,0.0,0.959409594095941,0.11409395973154363,0.20535714285714285,0.0,1.0,0.8708487084870848,0.12546125461254612,0.8413284132841329,11,0.0009765625,UNDERPOWERED
NQ,BEARISH_1000,close_loc_stratum,CLOSE_MIDDLE,1,1.0,271,0.007380073800738007,0.0,0.007380073800738007,0.0,0.992619926199262,0.11409395973154363,0.20535714285714285,0.0,1.0,0.8708487084870848,0.12546125461254612,0.8413284132841329,2,0.5,UNDERPOWERED
NQ,BEARISH_1000,close_loc_stratum,CLOSE_MIDDLE,3,0.25,271,0.4870848708487085,0.06642066420664207,0.42066420664206644,0.0036900369003690036,0.44280442804428044,0.11070110701107011,0.24731182795698925,0.012135922330097087,0.9278350515463918,0.7859778597785978,0.21033210332103322,0.8413284132841329,150,1.2913641527344654e-22,OK
NQ,BEARISH_1000,close_loc_stratum,CLOSE_MIDDLE,3,0.5,271,0.12546125461254612,0.014760147601476014,0.11070110701107011,0.0,0.8597785977859779,0.11070110701107011,0.24731182795698925,0.012135922330097087,0.9278350515463918,0.7859778597785978,0.21033210332103322,0.8413284132841329,38,6.038535502739251e-07,OK
NQ,BEARISH_1000,close_loc_stratum,CLOSE_MIDDLE,3,1.0,271,0.007380073800738007,0.0,0.007380073800738007,0.0,0.992619926199262,0.11070110701107011,0.24731182795698925,0.012135922330097087,0.9278350515463918,0.7859778597785978,0.21033210332103322,0.8413284132841329,2,0.5,UNDERPOWERED
NQ,BEARISH_1000,close_loc_stratum,CLOSE_MIDDLE,5,0.25,271,0.5645756457564576,0.11808118081180811,0.44649446494464945,0.0036900369003690036,0.31365313653136534,0.11451942740286299,0.28205128205128205,0.04713804713804714,0.674698795180723,0.7601476014760148,0.23985239852398524,0.8413284132841329,185,4.0099362306376966e-20,OK
NQ,BEARISH_1000,close_loc_stratum,CLOSE_MIDDLE,5,0.5,271,0.23247232472324722,0.01845018450184502,0.2140221402214022,0.0,0.7490774907749077,0.11451942740286299,0.28205128205128205,0.04713804713804714,0.674698795180723,0.7601476014760148,0.23985239852398524,0.8413284132841329,68,7.651062942926057e-14,OK
NQ,BEARISH_1000,close_loc_stratum,CLOSE_MIDDLE,5,1.0,271,0.01845018450184502,0.0,0.01845018450184502,0.0,0.981549815498155,0.11451942740286299,0.28205128205128205,0.04713804713804714,0.674698795180723,0.7601476014760148,0.23985239852398524,0.8413284132841329,5,0.0625,UNDERPOWERED
NQ,BEARISH_1000,close_loc_stratum,CLOSE_MIDDLE,10,0.25,271,0.7011070110701108,0.18081180811808117,0.5202952029520295,0.0036900369003690036,0.11439114391143912,0.1282798833819242,0.36541889483065954,0.11475409836065574,0.5497835497835497,0.7232472324723247,0.2730627306273063,0.8413284132841329,239,8.739481442702603e-21,OK
NQ,BEARISH_1000,close_loc_stratum,CLOSE_MIDDLE,10,0.5,271,0.35793357933579334,0.07380073800738007,0.28413284132841327,0.0,0.5682656826568265,0.1282798833819242,0.36541889483065954,0.11475409836065574,0.5497835497835497,0.7232472324723247,0.2730627306273063,0.8413284132841329,117,2.5558679651606525e-13,OK
NQ,BEARISH_1000,close_loc_stratum,CLOSE_MIDDLE,10,1.0,271,0.03690036900369004,0.0,0.03690036900369004,0.0,0.9630996309963099,0.1282798833819242,0.36541889483065954,0.11475409836065574,0.5497835497835497,0.7232472324723247,0.2730627306273063,0.8413284132841329,10,0.001953125,UNDERPOWERED
NQ,BEARISH_1000,close_loc_stratum,CLOSE_MIDDLE,15,0.25,271,0.7380073800738007,0.2066420664206642,0.5313653136531366,0.0036900369003690036,0.05166051660516605,0.16535433070866143,0.4421768707482993,0.16161616161616163,0.47770700636942676,0.7121771217712177,0.28413284132841327,0.8413284132841329,256,3.6507891452819966e-20,OK
NQ,BEARISH_1000,close_loc_stratum,CLOSE_MIDDLE,15,0.5,271,0.44280442804428044,0.13653136531365315,0.3062730627306273,0.0,0.42066420664206644,0.16535433070866143,0.4421768707482993,0.16161616161616163,0.47770700636942676,0.7121771217712177,0.28413284132841327,0.8413284132841329,157,1.9960725165998886e-11,OK
NQ,BEARISH_1000,close_loc_stratum,CLOSE_MIDDLE,15,1.0,271,0.08487084870848709,0.014760147601476014,0.07011070110701106,0.0,0.9003690036900369,0.16535433070866143,0.4421768707482993,0.16161616161616163,0.47770700636942676,0.7121771217712177,0.28413284132841327,0.8413284132841329,27,0.000310748815536499,OK
NQ,BEARISH_1000,close_loc_stratum,CLOSE_MIDDLE,30,0.25,271,0.7527675276752768,0.24354243542435425,0.5092250922509225,0.0036900369003690036,0.0,0.12738853503184713,0.5769230769230769,0.24060150375939848,0.46031746031746035,0.6531365313653137,0.34686346863468637,0.8413284132841329,270,1.4287557093171482e-17,OK
NQ,BEARISH_1000,close_loc_stratum,CLOSE_MIDDLE,30,0.5,271,0.5719557195571956,0.2177121771217712,0.35424354243542433,0.0,0.21033210332103322,0.12738853503184713,0.5769230769230769,0.24060150375939848,0.46031746031746035,0.6531365313653137,0.34686346863468637,0.8413284132841329,214,3.9367833515548387e-11,OK
NQ,BEARISH_1000,close_loc_stratum,CLOSE_MIDDLE,30,1.0,271,0.17712177121771217,0.04059040590405904,0.13653136531365315,0.0,0.7822878228782287,0.12738853503184713,0.5769230769230769,0.24060150375939848,0.46031746031746035,0.6531365313653137,0.34686346863468637,0.8413284132841329,59,1.2416282261784595e-06,OK
NQ,BEARISH_1000,close_loc_stratum,CLOSE_MIDDLE,60,0.25,271,0.7527675276752768,0.23985239852398524,0.5129151291512916,0.0036900369003690036,0.0,0.1213235294117647,0.6803963954578602,0.3189030484757621,0.30424448217317485,0.6185185185185185,0.3814814814814815,0.8413284132841329,269,6.936104268610102e-18,OK
NQ,BEARISH_1000,close_loc_stratum,CLOSE_MIDDLE,60,0.5,271,0.5977859778597786,0.3173431734317343,0.28044280442804426,0.0,0.08118081180811808,0.1213235294117647,0.6803963954578602,0.3189030484757621,0.30424448217317485,0.6185185185185185,0.3814814814814815,0.8413284132841329,248,1.5993441867690272e-06,OK
NQ,BEARISH_1000,close_loc_stratum,CLOSE_MIDDLE,60,1.0,271,0.3062730627306273,0.12546125461254612,0.18081180811808117,0.0,0.5645756457564576,0.1213235294117647,0.6803963954578602,0.3189030484757621,0.30424448217317485,0.6185185185185185,0.3814814814814815,0.8413284132841329,117,6.775655653746717e-06,OK
NQ,BEARISH_1000,dominance_stratum,BALANCED,1,0.25,188,0.2925531914893617,0.010638297872340425,0.28191489361702127,0.005319148936170213,0.6914893617021277,0.11277966477146865,0.2019079107012861,0.0,1.0,0.8829787234042553,0.11702127659574468,0.8404255319148937,57,2.295386103412511e-14,OK
NQ,BEARISH_1000,dominance_stratum,BALANCED,1,0.5,188,0.026595744680851064,0.0,0.026595744680851064,0.0,0.973404255319149,0.11277966477146865,0.2019079107012861,0.0,1.0,0.8829787234042553,0.11702127659574468,0.8404255319148937,5,0.0625,UNDERPOWERED
NQ,BEARISH_1000,dominance_stratum,BALANCED,1,1.0,188,0.005319148936170213,0.0,0.005319148936170213,0.0,0.9946808510638298,0.11277966477146865,0.2019079107012861,0.0,1.0,0.8829787234042553,0.11702127659574468,0.8404255319148937,1,1.0,UNDERPOWERED
NQ,BEARISH_1000,dominance_stratum,BALANCED,3,0.25,188,0.42021276595744683,0.05319148936170213,0.3670212765957447,0.005319148936170213,0.5212765957446809,0.11051763071043946,0.2333847918136909,0.014928698752228164,0.8659176029962546,0.8138297872340425,0.16489361702127658,0.8404255319148937,89,1.87368886800412e-14,OK
NQ,BEARISH_1000,dominance_stratum,BALANCED,3,0.5,188,0.10106382978723404,0.010638297872340425,0.09042553191489362,0.0,0.8882978723404256,0.11051763071043946,0.2333847918136909,0.014928698752228164,0.8659176029962546,0.8138297872340425,0.16489361702127658,0.8404255319148937,21,0.00022125244140625,OK
NQ,BEARISH_1000,dominance_stratum,BALANCED,3,1.0,188,0.005319148936170213,0.0,0.005319148936170213,0.0,0.9946808510638298,0.11051763071043946,0.2333847918136909,0.014928698752228164,0.8659176029962546,0.8138297872340425,0.16489361702127658,0.8404255319148937,1,1.0,UNDERPOWERED
NQ,BEARISH_1000,dominance_stratum,BALANCED,5,0.25,188,0.5425531914893617,0.12234042553191489,0.42021276595744683,0.005319148936170213,0.32978723404255317,0.10638144626908672,0.26340458562216384,0.07282676510346262,0.4950980392156863,0.7978723404255319,0.19680851063829788,0.8404255319148937,125,4.56640478646766e-13,OK
NQ,BEARISH_1000,dominance_stratum,BALANCED,5,0.5,188,0.19148936170212766,0.010638297872340425,0.18085106382978725,0.0,0.7978723404255319,0.10638144626908672,0.26340458562216384,0.07282676510346262,0.4950980392156863,0.7978723404255319,0.19680851063829788,0.8404255319148937,38,5.398760549724102e-09,OK
NQ,BEARISH_1000,dominance_stratum,BALANCED,5,1.0,188,0.005319148936170213,0.0,0.005319148936170213,0.0,0.9946808510638298,0.10638144626908672,0.26340458562216384,0.07282676510346262,0.4950980392156863,0.7978723404255319,0.19680851063829788,0.8404255319148937,1,1.0,UNDERPOWERED
NQ,BEARISH_1000,dominance_stratum,BALANCED,10,0.25,188,0.6542553191489362,0.17553191489361702,0.4787234042553192,0.005319148936170213,0.16489361702127658,0.11748545183475208,0.3439339875111508,0.12114417719798887,0.44369747899159667,0.75,0.25,0.8404255319148937,156,2.1033030286992984e-13,OK
NQ,BEARISH_1000,dominance_stratum,BALANCED,10,0.5,188,0.30851063829787234,0.05851063829787234,0.25,0.0,0.6329787234042553,0.11748545183475208,0.3439339875111508,0.12114417719798887,0.44369747899159667,0.75,0.25,0.8404255319148937,69,7.555829742748269e-09,OK
NQ,BEARISH_1000,dominance_stratum,BALANCED,10,1.0,188,0.015957446808510637,0.0,0.015957446808510637,0.0,0.9840425531914894,0.11748545183475208,0.3439339875111508,0.12114417719798887,0.44369747899159667,0.75,0.25,0.8404255319148937,3,0.25,UNDERPOWERED
NQ,BEARISH_1000,dominance_stratum,BALANCED,15,0.25,188,0.675531914893617,0.22340425531914893,0.4521276595744681,0.005319148936170213,0.09574468085106383,0.1276689871621509,0.4105414165028426,0.16104565537555227,0.4422857142857143,0.7021276595744681,0.2978723404255319,0.8404255319148937,169,3.983773385419666e-11,OK
NQ,BEARISH_1000,dominance_stratum,BALANCED,15,0.5,188,0.4095744680851064,0.12234042553191489,0.2872340425531915,0.0,0.46808510638297873,0.1276689871621509,0.4105414165028426,0.16104565537555227,0.4422857142857143,0.7021276595744681,0.2978723404255319,0.8404255319148937,100,5.513580775850052e-08,OK
NQ,BEARISH_1000,dominance_stratum,BALANCED,15,1.0,188,0.06382978723404255,0.005319148936170213,0.05851063829787234,0.0,0.9308510638297872,0.1276689871621509,0.4105414165028426,0.16104565537555227,0.4422857142857143,0.7021276595744681,0.2978723404255319,0.8404255319148937,13,0.00341796875,UNDERPOWERED
NQ,BEARISH_1000,dominance_stratum,BALANCED,30,0.25,188,0.7287234042553191,0.24468085106382978,0.48404255319148937,0.005319148936170213,0.02127659574468085,0.14541782378187326,0.5424516087266136,0.23075135226504395,0.4488766069926709,0.6595744680851063,0.3404255319148936,0.8404255319148937,183,1.0670282385724535e-11,OK
NQ,BEARISH_1000,dominance_stratum,BALANCED,30,0.5,188,0.5319148936170213,0.18085106382978725,0.35106382978723405,0.0,0.2872340425531915,0.14541782378187326,0.5424516087266136,0.23075135226504395,0.4488766069926709,0.6595744680851063,0.3404255319148936,0.8404255319148937,134,9.920107218562598e-09,OK
NQ,BEARISH_1000,dominance_stratum,BALANCED,30,1.0,188,0.16489361702127658,0.0425531914893617,0.12234042553191489,0.0,0.7925531914893617,0.14541782378187326,0.5424516087266136,0.23075135226504395,0.4488766069926709,0.6595744680851063,0.3404255319148936,0.8404255319148937,39,0.0002940768754342571,OK
NQ,BEARISH_1000,dominance_stratum,BALANCED,60,0.25,188,0.7393617021276596,0.2553191489361702,0.48404255319148937,0.005319148936170213,0.0,0.07331369008015715,0.6259060867711331,0.3189919610746774,0.32954193268455967,0.6382978723404256,0.3617021276595745,0.8404255319148937,187,1.8504102114994242e-11,OK
NQ,BEARISH_1000,dominance_stratum,BALANCED,60,0.5,188,0.601063829787234,0.2925531914893617,0.30851063829787234,0.0,0.10638297872340426,0.07331369008015715,0.6259060867711331,0.3189919610746774,0.32954193268455967,0.6382978723404256,0.3617021276595745,0.8404255319148937,168,9.020235670869777e-06,OK
NQ,BEARISH_1000,dominance_stratum,BALANCED,60,1.0,188,0.26063829787234044,0.12234042553191489,0.13829787234042554,0.0,0.6170212765957447,0.07331369008015715,0.6259060867711331,0.3189919610746774,0.32954193268455967,0.6382978723404256,0.3617021276595745,0.8404255319148937,72,0.002942760530124976,OK
NQ,BEARISH_1000,dominance_stratum,DOWN_DOMINANT,1,0.25,227,0.3524229074889868,0.00881057268722467,0.3436123348017621,0.0,0.6387665198237885,0.12121212121212122,0.1875,0.0,1.0,0.8854625550660793,0.11013215859030837,0.8325991189427313,82,1.4078614025652531e-21,OK
NQ,BEARISH_1000,dominance_stratum,DOWN_DOMINANT,1,0.5,227,0.02643171806167401,0.0,0.02643171806167401,0.0,0.973568281938326,0.12121212121212122,0.1875,0.0,1.0,0.8854625550660793,0.11013215859030837,0.8325991189427313,6,0.03125,UNDERPOWERED
NQ,BEARISH_1000,dominance_stratum,DOWN_DOMINANT,1,1.0,227,0.004405286343612335,0.0,0.004405286343612335,0.0,0.9955947136563876,0.12121212121212122,0.1875,0.0,1.0,0.8854625550660793,0.11013215859030837,0.8325991189427313,1,1.0,UNDERPOWERED
NQ,BEARISH_1000,dominance_stratum,DOWN_DOMINANT,3,0.25,227,0.5066079295154186,0.04405286343612335,0.46255506607929514,0.0,0.44933920704845814,0.12585034013605442,0.2521489971346705,0.0,1.0,0.8237885462555066,0.1762114537444934,0.8325991189427313,125,9.11799030781427e-24,OK
NQ,BEARISH_1000,dominance_stratum,DOWN_DOMINANT,3,0.5,227,0.07929515418502203,0.004405286343612335,0.07488986784140969,0.0,0.9162995594713657,0.12585034013605442,0.2521489971346705,0.0,1.0,0.8237885462555066,0.1762114537444934,0.8325991189427313,19,7.62939453125e-05,UNDERPOWERED
NQ,BEARISH_1000,dominance_stratum,DOWN_DOMINANT,3,1.0,227,0.004405286343612335,0.0,0.004405286343612335,0.0,0.9955947136563876,0.12585034013605442,0.2521489971346705,0.0,1.0,0.8237885462555066,0.1762114537444934,0.8325991189427313,1,1.0,UNDERPOWERED
