instrument,level_id,outcome_name,horizon,n_real,n_synth,status,p_raw,median_real,median_synth,p_bh
NQ,mad_U_2.0,Q_h,3,931,929,tested,0.8472362322201624,0.05168115942037922,0.06141516941858479,0.9788006755263974
NQ,mad_U_2.0,Q_h,5,931,929,tested,0.9405954196246523,0.0038107142857240392,0.01075325013281003,0.989751090395297
NQ,mad_U_2.0,Q_h,10,931,929,tested,0.9874507966705408,-0.032347058823563896,-0.046176843170028285,0.9874507966705409
NQ,mad_U_2.0,Q_h,15,931,929,tested,0.9928305337020674,-0.038031304347817305,-0.07218648696526274,0.9938374428376148
NQ,mult_D_0.5,Q_h,1,1121,1077,tested,0.8463288077716749,-0.0989583333333333,-0.1182673132888422,0.9897373983925823
NQ,mult_D_0.5,Q_h,3,1121,1077,tested,0.729421729331511,-0.07055214723926373,-0.015672608527416754,0.9788006755263974
NQ,mult_D_0.5,Q_h,5,1121,1077,tested,0.7746969791955979,-0.027972027972027993,0.01801767736656974,0.989751090395297
NQ,mult_D_0.5,Q_h,10,1121,1077,tested,0.767706516551293,-0.0037878787878787715,0.00259670362938443,0.9874507966705409
NQ,mult_D_0.5,Q_h,15,1121,1077,tested,0.752927130695495,-0.018796992481203003,-0.030627569341688008,0.9938374428376148
NQ,mult_D_1.0,Q_h,1,1037,982,tested,0.5116913581838027,-0.12244897959183679,-0.09461448110768864,0.9897373983925823
NQ,mult_D_1.0,Q_h,3,1037,982,tested,0.37453538914393636,-0.04761904761904763,-0.020549723352952364,0.9788006755263974
NQ,mult_D_1.0,Q_h,5,1037,982,tested,0.44569081031825797,-0.014545454545454568,0.0027954023998004087,0.989751090395297
NQ,mult_D_1.0,Q_h,10,1037,982,tested,0.47111990619269273,-0.02631578947368427,-0.00023500282563043424,0.9874507966705409
NQ,mult_D_1.0,Q_h,15,1037,982,tested,0.4778927020563163,-0.043902439024390276,0.0005035878209169783,0.9938374428376148
NQ,mult_D_1.5,Q_h,1,946,906,tested,0.3104163859432485,-0.09495192307692307,-0.028514279649995252,0.9829852221536202
NQ,mult_D_1.5,Q_h,3,946,906,tested,0.5665442969815226,-0.04069218048665248,-0.008032304554386877,0.9788006755263974
NQ,mult_D_1.5,Q_h,5,946,906,tested,0.6033204922503653,-0.04137310840982387,-0.007248485667063014,0.989751090395297
NQ,mult_D_1.5,Q_h,10,946,906,tested,0.7659462771525807,-0.02482924644496695,0.00804288057254356,0.9874507966705409
NQ,mult_D_1.5,Q_h,15,946,906,tested,0.8446492134423079,-0.02303096719457013,-0.0033457368681448956,0.9938374428376148
NQ,mult_D_2.0,Q_h,1,879,803,tested,0.2207915103644864,-0.08843537414965985,0.032702763967359987,0.7627343085318621
NQ,mult_D_2.0,Q_h,3,879,803,tested,0.42973767254858464,-0.04191616766467062,0.005871808269217118,0.9788006755263974
NQ,mult_D_2.0,Q_h,5,879,803,tested,0.5035609907393599,-0.029411764705882353,0.002667900343281147,0.989751090395297
NQ,mult_D_2.0,Q_h,10,879,803,tested,0.6372417951888292,0.0,0.05062689343948688,0.9874507966705409
NQ,mult_D_2.0,Q_h,15,879,803,tested,0.77053862905408,0.0,0.01952606079680329,0.9938374428376148
NQ,mult_U_0.5,Q_h,1,1140,1089,tested,0.4864529575953159,0.0607775590551181,0.14257807074136516,0.9897373983925823
NQ,mult_U_0.5,Q_h,3,1140,1089,tested,0.3472434203604179,-0.009880470406786194,0.047174434937688824,0.9788006755263974
NQ,mult_U_0.5,Q_h,5,1140,1089,tested,0.49292781257499174,-0.002066115702479339,0.021047564583245693,0.989751090395297
NQ,mult_U_0.5,Q_h,10,1140,1089,tested,0.5430751078090477,-0.05058263375516852,-0.04816417930735463,0.9874507966705409
NQ,mult_U_0.5,Q_h,15,1140,1089,tested,0.7113507632124123,-0.04157356608478806,-0.04502622243103935,0.9938374428376148
NQ,mult_U_1.0,Q_h,1,1046,1001,tested,0.6057525750069114,0.10141206675224651,0.14711329221920869,0.9897373983925823
NQ,mult_U_1.0,Q_h,3,1046,1001,tested,0.7106359973796441,0.01889483065953655,0.050451082768485395,0.9788006755263974
NQ,mult_U_1.0,Q_h,5,1046,1001,tested,0.8616972999874809,-0.025683730715287505,-0.026537148589205757,0.989751090395297
NQ,mult_U_1.0,Q_h,10,1046,1001,tested,0.9824908827363884,-0.028303393213572788,-0.017950704972031828,0.9874507966705409
NQ,mult_U_1.0,Q_h,15,1046,1001,tested,0.9706754975634466,-0.07694875176939908,-0.06532043751297016,0.9938374428376148
NQ,mult_U_1.5,Q_h,1,961,920,tested,0.7110662025180265,0.1333333333333333,0.11681147009853428,0.9897373983925823
NQ,mult_U_1.5,Q_h,3,961,920,tested,0.5812759623537269,0.027950310559006212,0.04341084082521379,0.9788006755263974
NQ,mult_U_1.5,Q_h,5,961,920,tested,0.6594318057095402,-0.028089887640449434,0.016511915801934483,0.989751090395297
NQ,mult_U_1.5,Q_h,10,961,920,tested,0.7955582256362517,-0.029900332225913623,-0.020034008509311804,0.9874507966705409
NQ,mult_U_1.5,Q_h,15,961,920,tested,0.8607001641572105,-0.043137254901960784,-0.043771915435915784,0.9938374428376148
NQ,mult_U_2.0,Q_h,1,876,790,tested,0.6286037145230671,-0.05012531328320796,0.07907381948831593,0.9897373983925823
NQ,mult_U_2.0,Q_h,3,876,790,tested,0.6979831270193331,-0.05574191930275573,0.03253292613989373,0.9788006755263974
NQ,mult_U_2.0,Q_h,5,876,790,tested,0.9000417277060071,-0.012523663899810657,0.030607066704758674,0.989751090395297
NQ,mult_U_2.0,Q_h,10,876,790,tested,0.9778893175556057,-0.017862838915470483,-0.017799958229676588,0.9874507966705409
NQ,mult_U_2.0,Q_h,15,876,790,tested,0.9890889833013046,-0.07207792207792206,-0.04972318070232197,0.9938374428376148
NQ,overnight_high,Q_h,1,507,820,tested,0.017874691015139953,0.36,0.12478661525807791,0.20301231042157697
NQ,overnight_high,Q_h,3,507,820,tested,0.059642958927642806,0.2,0.03342867875403238,0.7554774797501422
NQ,overnight_high,Q_h,5,507,820,tested,0.09162682152937494,0.18918918918918923,0.05048255139286568,0.8742673495845368
NQ,overnight_high,Q_h,10,507,820,tested,0.21031585251138407,0.06666666666666667,0.013421902281266426,0.9874507966705409
NQ,overnight_high,Q_h,15,507,820,tested,0.1921419476685381,0.09248554913294801,-0.02216007478444979,0.9938374428376148
NQ,overnight_low,Q_h,1,452,833,tested,0.03987119196642682,0.15069953364423722,-0.0751757295660355,0.2525175491207032
NQ,overnight_low,Q_h,3,452,833,tested,0.030859823101551203,0.15319426336375488,-0.03314447163952369,0.5863366389294729
NQ,overnight_low,Q_h,5,452,833,tested,0.06265930189140345,0.14044117647058818,-0.007317894666724157,0.8742673495845368
NQ,overnight_low,Q_h,10,452,833,tested,0.12514098829987902,0.06979697624190065,0.006507899794423165,0.9874507966705409
NQ,overnight_low,Q_h,15,452,833,tested,0.15977711557723373,0.01305109024351426,-0.010861373858966142,0.9938374428376148
NQ,overnight_mid,Q_h,1,707,884,tested,0.14489500220809295,-0.030769230769230722,0.04099465356169577,0.6117788982119481
NQ,overnight_mid,Q_h,3,707,884,tested,0.871870476751386,0.05263157894736844,-0.03888415107237306,0.9788006755263974
NQ,overnight_mid,Q_h,5,707,884,tested,0.48426011906014976,0.05263157894736841,-0.04295509185230442,0.989751090395297
NQ,overnight_mid,Q_h,10,707,884,tested,0.7363581760074276,0.0,-0.044771775683243746,0.9874507966705409
NQ,overnight_mid,Q_h,15,707,884,tested,0.9616137230138668,-0.006410256410256346,-0.04053428763916456,0.9938374428376148
NQ,overnight_open,Q_h,1,521,846,tested,0.03220536263202967,-0.14285714285714285,0.021768236180734382,0.2447607560034255
NQ,overnight_open,Q_h,3,521,846,tested,0.15131141585687352,-0.0731707317073171,0.007951425505267775,0.9619580329447117
NQ,overnight_open,Q_h,5,521,846,tested,0.41558362385423064,-0.03797468354430376,0.0255711772938221,0.989751090395297
NQ,overnight_open,Q_h,10,521,846,tested,0.7371573699662151,-0.012224938875305614,-0.025736055115431037,0.9874507966705409
NQ,overnight_open,Q_h,15,521,846,tested,0.4720791417599549,-0.0671785028790787,-0.01623100229638564,0.9938374428376148
NQ,prior_close,Q_h,1,395,818,tested,0.6158070106204889,0.03896103896103893,0.0847885130209754,0.9897373983925823
NQ,prior_close,Q_h,3,395,818,tested,0.47130028967143234,0.10989010989010982,0.010720135660927813,0.9788006755263974
NQ,prior_close,Q_h,5,395,818,tested,0.471493924267926,0.08411214953271028,-0.014894837984196229,0.989751090395297
NQ,prior_close,Q_h,10,395,818,tested,0.3606277982119276,0.09183673469387758,0.01596447762540786,0.9874507966705409
NQ,prior_close,Q_h,15,395,818,tested,0.36751836742060584,0.04377104377104382,-0.03406158558073901,0.9938374428376148
NQ,prior_high,Q_h,1,269,792,tested,0.39357948084579275,0.09090909090909087,-0.0013941682221775714,0.9897373983925823
NQ,prior_high,Q_h,3,269,792,tested,0.32448741552268734,0.04615384615384615,0.009271910646897624,0.9788006755263974
NQ,prior_high,Q_h,5,269,792,tested,0.4111758374045774,0.034482758620689585,0.0070121118643162094,0.989751090395297
NQ,prior_high,Q_h,10,269,792,tested,0.3346377115689535,0.05882352941176472,-0.04840392458768398,0.9874507966705409
NQ,prior_high,Q_h,15,269,792,tested,0.288385318998155,0.027027027027027035,-0.06207047330893019,0.9938374428376148
NQ,prior_low,Q_h,1,213,800,tested,0.0008382511242299648,0.3888888888888889,0.016486223310089903,0.03185354272073866
NQ,prior_low,Q_h,3,213,800,tested,8.663068517410992e-05,0.3076923076923077,-0.04859651225476905,0.0032919660366161766
NQ,prior_low,Q_h,5,213,800,tested,0.0001516647124263078,0.2713178294573644,-0.03434271265132345,0.0057632590721996965
NQ,prior_low,Q_h,10,213,800,tested,0.011982890173768492,0.20491803278688528,-0.011436790279921498,0.4553498266032027
NQ,prior_low,Q_h,15,213,800,tested,0.03130452094175761,0.10263929618768329,-0.040884396452660024,0.9938374428376148
NQ,prior_rth_mid,Q_h,1,312,805,tested,0.021369716886481788,-0.22565406976744184,0.07467604393203711,0.20301231042157697
NQ,prior_rth_mid,Q_h,3,312,805,tested,0.08620130257985929,-0.06559714795008914,-0.03401976895370718,0.8189123745086633
NQ,prior_rth_mid,Q_h,5,312,805,tested,0.1832789885669126,-0.10172413793103446,-0.025005006521029327,0.989751090395297
NQ,prior_rth_mid,Q_h,10,312,805,tested,0.3200356067501393,-0.091846298031865,-0.033484315978774146,0.9874507966705409
NQ,prior_rth_mid,Q_h,15,312,805,tested,0.392563664160943,-0.06941336944575288,-0.0758889795671637,0.9938374428376148
NQ,prior_rth_vwap,Q_h,1,314,816,tested,0.13761137072583524,-0.11295623578575206,0.042812662498666505,0.6117788982119481
NQ,prior_rth_vwap,Q_h,3,314,816,tested,0.2891715738585363,-0.09511798940986181,-0.0009710677399929993,0.9788006755263974
NQ,prior_rth_vwap,Q_h,5,314,816,tested,0.17796180031905562,-0.05152912451103331,0.043035200588290634,0.989751090395297
NQ,prior_rth_vwap,Q_h,10,314,816,tested,0.26233920674265376,-0.1822223717120946,-0.005615538180875823,0.9874507966705409
NQ,prior_rth_vwap,Q_h,15,314,816,tested,0.27112776850339837,-0.16194480072718045,-0.03306677515305087,0.9938374428376148
NQ,q_D_p25,Q_h,1,1133,880,tested,0.9218876006420316,-0.08783783783783783,-0.1296894237424142,0.9897373983925823
NQ,q_D_p25,Q_h,3,1133,880,tested,0.9397235302140882,-0.04545454545454539,-0.028220297625360997,0.9788006755263974
NQ,q_D_p25,Q_h,5,1133,880,tested,0.8579396999089147,-0.01968503937007871,-0.00026115918510387197,0.989751090395297
NQ,q_D_p25,Q_h,10,1133,880,tested,0.7639397575208753,0.0046082949308755596,0.03122071414307614,0.9874507966705409
NQ,q_D_p25,Q_h,15,1133,880,tested,0.7793015182252682,-0.01968503937007871,-0.003269776038163601,0.9938374428376148
NQ,q_D_p75,Q_h,1,916,924,tested,0.9239474557231915,-0.05424406604747162,-0.0661225742940582,0.9897373983925823
NQ,q_D_p75,Q_h,3,916,924,tested,0.9476668228708384,0.01095964448714868,0.0031864478054486316,0.9788006755263974
NQ,q_D_p75,Q_h,5,916,924,tested,0.8141041806242152,-0.004464285714285698,0.01041229526500027,0.989751090395297
NQ,q_D_p75,Q_h,10,916,924,tested,0.757615675870438,0.030983807842836324,0.005161329295883356,0.9874507966705409
NQ,q_D_p75,Q_h,15,916,924,tested,0.6775487735354138,0.0005307855626326954,-0.008739251693819358,0.9938374428376148
NQ,q_D_p90,Q_h,1,810,826,tested,0.8249883409484735,-0.04188112745099734,0.010819650948250274,0.9897373983925823
NQ,q_D_p90,Q_h,3,810,826,tested,0.7575197520838131,-0.02614861032327868,-0.032207681565591145,0.9788006755263974
NQ,q_D_p90,Q_h,5,810,826,tested,0.5655656944789578,0.021526315789470098,-0.024060375936535833,0.989751090395297
NQ,q_D_p90,Q_h,10,810,826,tested,0.6381424124600297,0.043274853801269275,0.013066545996732595,0.9874507966705409
NQ,q_D_p90,Q_h,15,810,826,tested,0.8172894272650584,0.0075187969925005335,-0.019676500705348834,0.9938374428376148
NQ,q_D_p95,Q_h,1,728,808,tested,0.5462504988430292,-0.001220538720609773,0.01751940033411998,0.9897373983925823
NQ,q_D_p95,Q_h,3,728,808,tested,0.42500339416255284,0.026648782252265746,-0.009712784268644368,0.9788006755263974
NQ,q_D_p95,Q_h,5,728,808,tested,0.3128871944560764,0.05944253807718422,0.005155192434637891,0.989751090395297
NQ,q_D_p95,Q_h,10,728,808,tested,0.516027133985395,0.10811388718577823,0.03895783344563039,0.9874507966705409
NQ,q_D_p95,Q_h,15,728,808,tested,0.7678732167043663,0.022282463632712385,-0.03978916229611046,0.9938374428376148
NQ,q_U_p25,Q_h,1,1139,955,tested,0.6565786171759518,0.08771929824561402,0.09664041606255232,0.9897373983925823
NQ,q_U_p25,Q_h,3,1139,955,tested,0.5164567001822016,0.009999999999999943,0.041266905269887,0.9788006755263974
NQ,q_U_p25,Q_h,5,1139,955,tested,0.5637631989287171,0.006944444444444426,0.01878058500753666,0.989751090395297
NQ,q_U_p25,Q_h,10,1139,955,tested,0.5070779308697853,-0.05448717948717949,-0.02127033862812223,0.9874507966705409
NQ,q_U_p25,Q_h,15,1139,955,tested,0.6172711984322851,-0.057312252964426845,-0.039768736465727046,0.9938374428376148
NQ,q_U_p75,Q_h,1,940,928,tested,0.9732028865559565,0.12,0.059278130050303864,0.9897373983925823
NQ,q_U_p75,Q_h,3,940,928,tested,0.9114187034499384,0.029765395894428136,0.06382050135599854,0.9788006755263974
NQ,q_U_p75,Q_h,5,940,928,tested,0.879490176753148,-0.015780998389694056,0.033923820370412264,0.989751090395297
NQ,q_U_p75,Q_h,10,940,928,tested,0.8436049671682565,-0.03231920032201801,-0.027393998383864214,0.9874507966705409
NQ,q_U_p75,Q_h,15,940,928,tested,0.796531349689663,-0.06797235023041479,-0.04694676243322941,0.9938374428376148
NQ,q_U_p90,Q_h,1,812,798,tested,0.8883643769189155,0.015555555555612163,0.010097028573395414,0.9897373983925823
NQ,q_U_p90,Q_h,3,812,798,tested,0.7061606997278106,0.01825641025647668,0.016873235990228205,0.9788006755263974
NQ,q_U_p90,Q_h,5,812,798,tested,0.9699384308177904,0.04772387766332942,0.04103780573403194,0.989751090395297
NQ,q_U_p90,Q_h,10,812,798,tested,0.9269477960371248,0.005286848919871993,-0.014950987444049057,0.9874507966705409
NQ,q_U_p90,Q_h,15,812,798,tested,0.9938374428376148,-0.05638060979785503,-0.04479100880122919,0.9938374428376148
NQ,q_U_p95,Q_h,1,731,778,tested,0.878453690213434,0.029166666666666646,0.042388440879143535,0.9897373983925823
NQ,q_U_p95,Q_h,3,731,778,tested,0.8286956937907631,0.058064516128969706,0.06706943808411864,0.9788006755263974
NQ,q_U_p95,Q_h,5,731,778,tested,0.8276484557482126,0.04761904761904767,0.02901564410683794,0.989751090395297
NQ,q_U_p95,Q_h,10,731,778,tested,0.876860945257831,0.026086956521675874,0.0025007970911686246,0.9874507966705409
NQ,q_U_p95,Q_h,15,731,778,tested,0.9205459219095774,0.005217391304398406,-0.009799313380556571,0.9938374428376148
NQ,vwap_on_j+0,Q_h,1,748,897,tested,0.6497732920915522,0.020547693516620655,0.04726467167388617,0.9897373983925823
NQ,vwap_on_j+0,Q_h,3,748,897,tested,0.2947111640723439,0.06037087572092584,-0.0348085031216108,0.9788006755263974
NQ,vwap_on_j+0,Q_h,5,748,897,tested,0.26635191332474506,0.0675037390250863,-0.06096334342090325,0.989751090395297
NQ,vwap_on_j+0,Q_h,10,748,897,tested,0.5516120375731817,-0.00027112320670598546,-0.04865254999866951,0.9874507966705409
NQ,vwap_on_j+0,Q_h,15,748,897,tested,0.8981784897793782,-0.01440029670989327,-0.033537397202223956,0.9938374428376148
NQ,vwap_on_j+1,Q_h,1,711,873,tested,0.012613794578494143,-0.0816969830466074,0.09880923671767707,0.20301231042157697
NQ,vwap_on_j+1,Q_h,3,711,873,tested,0.15341140217232635,0.04527328827141369,0.07652534923916247,0.9619580329447117
NQ,vwap_on_j+1,Q_h,5,711,873,tested,0.16483048969675307,0.02674954758666927,-0.0020932492678836395,0.989751090395297
NQ,vwap_on_j+1,Q_h,10,711,873,tested,0.4597475198305657,-0.02192155320073833,0.008006565831660487,0.9874507966705409
NQ,vwap_on_j+1,Q_h,15,711,873,tested,0.5535651769056888,0.002028157015307167,0.010116239990513866,0.9938374428376148
NQ,vwap_on_j+2,Q_h,1,503,829,tested,0.42097572726730015,0.0972745752063556,0.08337217697317094,0.9897373983925823
NQ,vwap_on_j+2,Q_h,3,503,829,tested,0.1772027955424469,0.13419008379090272,0.035908764732465535,0.9619580329447117
NQ,vwap_on_j+2,Q_h,5,503,829,tested,0.09202814206153019,0.1347594946506784,0.025876790438587705,0.8742673495845368
NQ,vwap_on_j+2,Q_h,10,503,829,tested,0.12291603538250245,0.08246123044503431,-0.01702785711950521,0.9874507966705409
NQ,vwap_on_j+2,Q_h,15,503,829,tested,0.16189322220634128,0.11222131944677353,-0.003998119918833193,0.9938374428376148
NQ,vwap_on_j+3,Q_h,1,304,789,tested,0.1224399545849811,-0.06491173021959613,0.052696534453843966,0.6117788982119481
NQ,vwap_on_j+3,Q_h,3,304,789,tested,0.6843154462434761,0.07867084653802117,0.024096320100607763,0.9788006755263974
NQ,vwap_on_j+3,Q_h,5,304,789,tested,0.989751090395297,0.03383441275328926,0.006528034809761857,0.989751090395297
NQ,vwap_on_j+3,Q_h,10,304,789,tested,0.8597917903355884,0.010911133511500463,-0.03150775841075101,0.9874507966705409
NQ,vwap_on_j+3,Q_h,15,304,789,tested,0.6871430077729561,-0.014862909474406683,-0.03083803777525669,0.9938374428376148
NQ,vwap_on_j-1,Q_h,1,663,842,tested,0.2087965931891146,0.0032369972805578713,-0.06276888615305659,0.7627343085318621
NQ,vwap_on_j-1,Q_h,3,663,842,tested,0.2533206411116722,0.048529600102105164,-0.044583193878366525,0.9788006755263974
NQ,vwap_on_j-1,Q_h,5,663,842,tested,0.5451911817434054,-0.0021685401993833953,-0.015281386032723124,0.989751090395297
NQ,vwap_on_j-1,Q_h,10,663,842,tested,0.9275544978281715,-0.011674162012194286,0.030096555625176054,0.9874507966705409
NQ,vwap_on_j-1,Q_h,15,663,842,tested,0.9137651721729113,-0.04026381926513913,0.013926486913397623,0.9938374428376148
NQ,vwap_on_j-2,Q_h,1,482,832,tested,0.9897373983925823,-0.02461841824534421,-0.0038581188742136457,0.9897373983925823
NQ,vwap_on_j-2,Q_h,3,482,832,tested,0.47931995494587387,0.04024474833156916,0.007529133930554332,0.9788006755263974
NQ,vwap_on_j-2,Q_h,5,482,832,tested,0.3667337567091271,0.04776919786024353,0.00753652181745796,0.989751090395297
NQ,vwap_on_j-2,Q_h,10,482,832,tested,0.40365108602578237,0.02703281619472095,0.06161905183422475,0.9874507966705409
NQ,vwap_on_j-2,Q_h,15,482,832,tested,0.641160681538326,-0.0007040942850250731,0.029727366253544694,0.9938374428376148
NQ,vwap_on_j-3,Q_h,1,298,810,tested,0.7233738800230365,0.0656566130894629,0.0435041806351691,0.9897373983925823
NQ,vwap_on_j-3,Q_h,3,298,810,tested,0.6744645898791555,-0.005858752888564577,-0.03899563946251735,0.9788006755263974
NQ,vwap_on_j-3,Q_h,5,298,810,tested,0.6120860533986647,0.02276009070123003,-0.006233918053907542,0.989751090395297
NQ,vwap_on_j-3,Q_h,10,298,810,tested,0.8892236767997886,-0.036932001012492145,0.0378304732521198,0.9874507966705409
NQ,vwap_on_j-3,Q_h,15,298,810,tested,0.8359816280872949,-0.01141274137772285,2.2485005996116187e-05,0.9938374428376148
