instrument,level_id,horizon,k,arm,barrier_order,n
NQ,mad_U_2.0,5,1.0,SYNTHETIC,SAME_BAR_BARRIER_TIE,66
NQ,mad_U_2.0,5,1.0,SYNTHETIC,NEITHER_REACHED,21
NQ,mad_U_2.0,5,1.5,REAL,CONTINUATION_FIRST,419
NQ,mad_U_2.0,5,1.5,REAL,REJECTION_FIRST,398
NQ,mad_U_2.0,5,1.5,REAL,NEITHER_REACHED,92
NQ,mad_U_2.0,5,1.5,REAL,SAME_BAR_BARRIER_TIE,22
NQ,mad_U_2.0,5,1.5,SYNTHETIC,CONTINUATION_FIRST,429
NQ,mad_U_2.0,5,1.5,SYNTHETIC,REJECTION_FIRST,383
NQ,mad_U_2.0,5,1.5,SYNTHETIC,NEITHER_REACHED,95
NQ,mad_U_2.0,5,1.5,SYNTHETIC,SAME_BAR_BARRIER_TIE,22
NQ,mad_U_2.0,5,2.0,REAL,CONTINUATION_FIRST,362
NQ,mad_U_2.0,5,2.0,REAL,REJECTION_FIRST,352
NQ,mad_U_2.0,5,2.0,REAL,NEITHER_REACHED,206
NQ,mad_U_2.0,5,2.0,REAL,SAME_BAR_BARRIER_TIE,11
NQ,mad_U_2.0,5,2.0,SYNTHETIC,CONTINUATION_FIRST,361
NQ,mad_U_2.0,5,2.0,SYNTHETIC,REJECTION_FIRST,353
NQ,mad_U_2.0,5,2.0,SYNTHETIC,NEITHER_REACHED,204
NQ,mad_U_2.0,5,2.0,SYNTHETIC,SAME_BAR_BARRIER_TIE,11
NQ,mad_U_2.0,10,0.5,REAL,CONTINUATION_FIRST,403
NQ,mad_U_2.0,10,0.5,REAL,REJECTION_FIRST,314
NQ,mad_U_2.0,10,0.5,REAL,SAME_BAR_BARRIER_TIE,214
NQ,mad_U_2.0,10,0.5,SYNTHETIC,CONTINUATION_FIRST,391
NQ,mad_U_2.0,10,0.5,SYNTHETIC,REJECTION_FIRST,314
NQ,mad_U_2.0,10,0.5,SYNTHETIC,SAME_BAR_BARRIER_TIE,223
NQ,mad_U_2.0,10,0.5,SYNTHETIC,NEITHER_REACHED,1
NQ,mad_U_2.0,10,1.0,REAL,CONTINUATION_FIRST,451
NQ,mad_U_2.0,10,1.0,REAL,REJECTION_FIRST,408
NQ,mad_U_2.0,10,1.0,REAL,SAME_BAR_BARRIER_TIE,66
NQ,mad_U_2.0,10,1.0,REAL,NEITHER_REACHED,6
NQ,mad_U_2.0,10,1.0,SYNTHETIC,CONTINUATION_FIRST,459
NQ,mad_U_2.0,10,1.0,SYNTHETIC,REJECTION_FIRST,398
NQ,mad_U_2.0,10,1.0,SYNTHETIC,SAME_BAR_BARRIER_TIE,66
NQ,mad_U_2.0,10,1.0,SYNTHETIC,NEITHER_REACHED,6
NQ,mad_U_2.0,10,1.5,REAL,CONTINUATION_FIRST,453
NQ,mad_U_2.0,10,1.5,REAL,REJECTION_FIRST,426
NQ,mad_U_2.0,10,1.5,REAL,NEITHER_REACHED,30
NQ,mad_U_2.0,10,1.5,REAL,SAME_BAR_BARRIER_TIE,22
NQ,mad_U_2.0,10,1.5,SYNTHETIC,CONTINUATION_FIRST,455
NQ,mad_U_2.0,10,1.5,SYNTHETIC,REJECTION_FIRST,416
NQ,mad_U_2.0,10,1.5,SYNTHETIC,NEITHER_REACHED,36
NQ,mad_U_2.0,10,1.5,SYNTHETIC,SAME_BAR_BARRIER_TIE,22
NQ,mad_U_2.0,10,2.0,REAL,CONTINUATION_FIRST,417
NQ,mad_U_2.0,10,2.0,REAL,REJECTION_FIRST,414
NQ,mad_U_2.0,10,2.0,REAL,NEITHER_REACHED,89
NQ,mad_U_2.0,10,2.0,REAL,SAME_BAR_BARRIER_TIE,11
NQ,mad_U_2.0,10,2.0,SYNTHETIC,REJECTION_FIRST,418
NQ,mad_U_2.0,10,2.0,SYNTHETIC,CONTINUATION_FIRST,413
NQ,mad_U_2.0,10,2.0,SYNTHETIC,NEITHER_REACHED,87
NQ,mad_U_2.0,10,2.0,SYNTHETIC,SAME_BAR_BARRIER_TIE,11
NQ,mad_U_2.0,15,0.5,REAL,CONTINUATION_FIRST,403
NQ,mad_U_2.0,15,0.5,REAL,REJECTION_FIRST,314
NQ,mad_U_2.0,15,0.5,REAL,SAME_BAR_BARRIER_TIE,214
NQ,mad_U_2.0,15,0.5,SYNTHETIC,CONTINUATION_FIRST,391
NQ,mad_U_2.0,15,0.5,SYNTHETIC,REJECTION_FIRST,315
NQ,mad_U_2.0,15,0.5,SYNTHETIC,SAME_BAR_BARRIER_TIE,223
NQ,mad_U_2.0,15,1.0,REAL,CONTINUATION_FIRST,452
NQ,mad_U_2.0,15,1.0,REAL,REJECTION_FIRST,409
NQ,mad_U_2.0,15,1.0,REAL,SAME_BAR_BARRIER_TIE,66
NQ,mad_U_2.0,15,1.0,REAL,NEITHER_REACHED,4
NQ,mad_U_2.0,15,1.0,SYNTHETIC,CONTINUATION_FIRST,460
NQ,mad_U_2.0,15,1.0,SYNTHETIC,REJECTION_FIRST,398
NQ,mad_U_2.0,15,1.0,SYNTHETIC,SAME_BAR_BARRIER_TIE,66
NQ,mad_U_2.0,15,1.0,SYNTHETIC,NEITHER_REACHED,5
NQ,mad_U_2.0,15,1.5,REAL,CONTINUATION_FIRST,463
NQ,mad_U_2.0,15,1.5,REAL,REJECTION_FIRST,431
NQ,mad_U_2.0,15,1.5,REAL,SAME_BAR_BARRIER_TIE,22
NQ,mad_U_2.0,15,1.5,REAL,NEITHER_REACHED,15
NQ,mad_U_2.0,15,1.5,SYNTHETIC,CONTINUATION_FIRST,468
NQ,mad_U_2.0,15,1.5,SYNTHETIC,REJECTION_FIRST,423
NQ,mad_U_2.0,15,1.5,SYNTHETIC,SAME_BAR_BARRIER_TIE,22
NQ,mad_U_2.0,15,1.5,SYNTHETIC,NEITHER_REACHED,16
NQ,mad_U_2.0,15,2.0,REAL,CONTINUATION_FIRST,442
NQ,mad_U_2.0,15,2.0,REAL,REJECTION_FIRST,430
NQ,mad_U_2.0,15,2.0,REAL,NEITHER_REACHED,48
NQ,mad_U_2.0,15,2.0,REAL,SAME_BAR_BARRIER_TIE,11
NQ,mad_U_2.0,15,2.0,SYNTHETIC,REJECTION_FIRST,436
NQ,mad_U_2.0,15,2.0,SYNTHETIC,CONTINUATION_FIRST,432
NQ,mad_U_2.0,15,2.0,SYNTHETIC,NEITHER_REACHED,50
NQ,mad_U_2.0,15,2.0,SYNTHETIC,SAME_BAR_BARRIER_TIE,11
NQ,mult_D_0.5,1,0.5,REAL,REJECTION_FIRST,415
NQ,mult_D_0.5,1,0.5,REAL,SAME_BAR_BARRIER_TIE,349
NQ,mult_D_0.5,1,0.5,REAL,CONTINUATION_FIRST,344
NQ,mult_D_0.5,1,0.5,REAL,NEITHER_REACHED,13
NQ,mult_D_0.5,1,0.5,SYNTHETIC,REJECTION_FIRST,409
NQ,mult_D_0.5,1,0.5,SYNTHETIC,CONTINUATION_FIRST,352
NQ,mult_D_0.5,1,0.5,SYNTHETIC,SAME_BAR_BARRIER_TIE,309
NQ,mult_D_0.5,1,0.5,SYNTHETIC,NEITHER_REACHED,7
NQ,mult_D_0.5,1,1.0,REAL,REJECTION_FIRST,476
NQ,mult_D_0.5,1,1.0,REAL,CONTINUATION_FIRST,403
NQ,mult_D_0.5,1,1.0,REAL,SAME_BAR_BARRIER_TIE,139
NQ,mult_D_0.5,1,1.0,REAL,NEITHER_REACHED,103
NQ,mult_D_0.5,1,1.0,SYNTHETIC,REJECTION_FIRST,461
NQ,mult_D_0.5,1,1.0,SYNTHETIC,CONTINUATION_FIRST,393
NQ,mult_D_0.5,1,1.0,SYNTHETIC,SAME_BAR_BARRIER_TIE,116
NQ,mult_D_0.5,1,1.0,SYNTHETIC,NEITHER_REACHED,107
NQ,mult_D_0.5,1,1.5,REAL,REJECTION_FIRST,430
NQ,mult_D_0.5,1,1.5,REAL,CONTINUATION_FIRST,345
NQ,mult_D_0.5,1,1.5,REAL,NEITHER_REACHED,297
NQ,mult_D_0.5,1,1.5,REAL,SAME_BAR_BARRIER_TIE,49
NQ,mult_D_0.5,1,1.5,SYNTHETIC,REJECTION_FIRST,402
NQ,mult_D_0.5,1,1.5,SYNTHETIC,CONTINUATION_FIRST,335
NQ,mult_D_0.5,1,1.5,SYNTHETIC,NEITHER_REACHED,300
NQ,mult_D_0.5,1,1.5,SYNTHETIC,SAME_BAR_BARRIER_TIE,40
NQ,mult_D_0.5,1,2.0,REAL,NEITHER_REACHED,494
NQ,mult_D_0.5,1,2.0,REAL,REJECTION_FIRST,349
NQ,mult_D_0.5,1,2.0,REAL,CONTINUATION_FIRST,260
NQ,mult_D_0.5,1,2.0,REAL,SAME_BAR_BARRIER_TIE,18
NQ,mult_D_0.5,1,2.0,SYNTHETIC,NEITHER_REACHED,499
NQ,mult_D_0.5,1,2.0,SYNTHETIC,REJECTION_FIRST,318
NQ,mult_D_0.5,1,2.0,SYNTHETIC,CONTINUATION_FIRST,243
NQ,mult_D_0.5,1,2.0,SYNTHETIC,SAME_BAR_BARRIER_TIE,17
NQ,mult_D_0.5,3,0.5,REAL,REJECTION_FIRST,420
NQ,mult_D_0.5,3,0.5,REAL,SAME_BAR_BARRIER_TIE,349
NQ,mult_D_0.5,3,0.5,REAL,CONTINUATION_FIRST,346
NQ,mult_D_0.5,3,0.5,REAL,NEITHER_REACHED,6
NQ,mult_D_0.5,3,0.5,SYNTHETIC,REJECTION_FIRST,409
NQ,mult_D_0.5,3,0.5,SYNTHETIC,CONTINUATION_FIRST,353
NQ,mult_D_0.5,3,0.5,SYNTHETIC,SAME_BAR_BARRIER_TIE,309
NQ,mult_D_0.5,3,0.5,SYNTHETIC,NEITHER_REACHED,6
NQ,mult_D_0.5,3,1.0,REAL,REJECTION_FIRST,514
NQ,mult_D_0.5,3,1.0,REAL,CONTINUATION_FIRST,441
NQ,mult_D_0.5,3,1.0,REAL,SAME_BAR_BARRIER_TIE,143
NQ,mult_D_0.5,3,1.0,REAL,NEITHER_REACHED,23
NQ,mult_D_0.5,3,1.0,SYNTHETIC,REJECTION_FIRST,499
NQ,mult_D_0.5,3,1.0,SYNTHETIC,CONTINUATION_FIRST,438
NQ,mult_D_0.5,3,1.0,SYNTHETIC,SAME_BAR_BARRIER_TIE,116
NQ,mult_D_0.5,3,1.0,SYNTHETIC,NEITHER_REACHED,24
NQ,mult_D_0.5,3,1.5,REAL,REJECTION_FIRST,530
NQ,mult_D_0.5,3,1.5,REAL,CONTINUATION_FIRST,447
NQ,mult_D_0.5,3,1.5,REAL,NEITHER_REACHED,92
NQ,mult_D_0.5,3,1.5,REAL,SAME_BAR_BARRIER_TIE,52
NQ,mult_D_0.5,3,1.5,SYNTHETIC,REJECTION_FIRST,488
NQ,mult_D_0.5,3,1.5,SYNTHETIC,CONTINUATION_FIRST,448
NQ,mult_D_0.5,3,1.5,SYNTHETIC,NEITHER_REACHED,98
NQ,mult_D_0.5,3,1.5,SYNTHETIC,SAME_BAR_BARRIER_TIE,43
NQ,mult_D_0.5,3,2.0,REAL,REJECTION_FIRST,491
NQ,mult_D_0.5,3,2.0,REAL,CONTINUATION_FIRST,401
NQ,mult_D_0.5,3,2.0,REAL,NEITHER_REACHED,210
NQ,mult_D_0.5,3,2.0,REAL,SAME_BAR_BARRIER_TIE,19
NQ,mult_D_0.5,3,2.0,SYNTHETIC,REJECTION_FIRST,447
NQ,mult_D_0.5,3,2.0,SYNTHETIC,CONTINUATION_FIRST,383
NQ,mult_D_0.5,3,2.0,SYNTHETIC,NEITHER_REACHED,229
NQ,mult_D_0.5,3,2.0,SYNTHETIC,SAME_BAR_BARRIER_TIE,18
NQ,mult_D_0.5,5,0.5,REAL,REJECTION_FIRST,423
NQ,mult_D_0.5,5,0.5,REAL,SAME_BAR_BARRIER_TIE,349
NQ,mult_D_0.5,5,0.5,REAL,CONTINUATION_FIRST,346
NQ,mult_D_0.5,5,0.5,REAL,NEITHER_REACHED,3
NQ,mult_D_0.5,5,0.5,SYNTHETIC,REJECTION_FIRST,410
NQ,mult_D_0.5,5,0.5,SYNTHETIC,CONTINUATION_FIRST,354
NQ,mult_D_0.5,5,0.5,SYNTHETIC,SAME_BAR_BARRIER_TIE,309
NQ,mult_D_0.5,5,0.5,SYNTHETIC,NEITHER_REACHED,4
NQ,mult_D_0.5,5,1.0,REAL,REJECTION_FIRST,521
NQ,mult_D_0.5,5,1.0,REAL,CONTINUATION_FIRST,444
NQ,mult_D_0.5,5,1.0,REAL,SAME_BAR_BARRIER_TIE,143
NQ,mult_D_0.5,5,1.0,REAL,NEITHER_REACHED,13
NQ,mult_D_0.5,5,1.0,SYNTHETIC,REJECTION_FIRST,506
NQ,mult_D_0.5,5,1.0,SYNTHETIC,CONTINUATION_FIRST,444
NQ,mult_D_0.5,5,1.0,SYNTHETIC,SAME_BAR_BARRIER_TIE,116
NQ,mult_D_0.5,5,1.0,SYNTHETIC,NEITHER_REACHED,11
NQ,mult_D_0.5,5,1.5,REAL,REJECTION_FIRST,549
NQ,mult_D_0.5,5,1.5,REAL,CONTINUATION_FIRST,470
NQ,mult_D_0.5,5,1.5,REAL,SAME_BAR_BARRIER_TIE,52
NQ,mult_D_0.5,5,1.5,REAL,NEITHER_REACHED,50
NQ,mult_D_0.5,5,1.5,SYNTHETIC,REJECTION_FIRST,506
NQ,mult_D_0.5,5,1.5,SYNTHETIC,CONTINUATION_FIRST,471
NQ,mult_D_0.5,5,1.5,SYNTHETIC,NEITHER_REACHED,57
NQ,mult_D_0.5,5,1.5,SYNTHETIC,SAME_BAR_BARRIER_TIE,43
NQ,mult_D_0.5,5,2.0,REAL,REJECTION_FIRST,530
NQ,mult_D_0.5,5,2.0,REAL,CONTINUATION_FIRST,447
NQ,mult_D_0.5,5,2.0,REAL,NEITHER_REACHED,125
NQ,mult_D_0.5,5,2.0,REAL,SAME_BAR_BARRIER_TIE,19
NQ,mult_D_0.5,5,2.0,SYNTHETIC,REJECTION_FIRST,493
NQ,mult_D_0.5,5,2.0,SYNTHETIC,CONTINUATION_FIRST,439
NQ,mult_D_0.5,5,2.0,SYNTHETIC,NEITHER_REACHED,127
NQ,mult_D_0.5,5,2.0,SYNTHETIC,SAME_BAR_BARRIER_TIE,18
NQ,mult_D_0.5,10,0.5,REAL,REJECTION_FIRST,423
NQ,mult_D_0.5,10,0.5,REAL,SAME_BAR_BARRIER_TIE,349
NQ,mult_D_0.5,10,0.5,REAL,CONTINUATION_FIRST,347
NQ,mult_D_0.5,10,0.5,REAL,NEITHER_REACHED,2
NQ,mult_D_0.5,10,0.5,SYNTHETIC,REJECTION_FIRST,411
NQ,mult_D_0.5,10,0.5,SYNTHETIC,CONTINUATION_FIRST,355
NQ,mult_D_0.5,10,0.5,SYNTHETIC,SAME_BAR_BARRIER_TIE,309
NQ,mult_D_0.5,10,0.5,SYNTHETIC,NEITHER_REACHED,2
NQ,mult_D_0.5,10,1.0,REAL,REJECTION_FIRST,526
NQ,mult_D_0.5,10,1.0,REAL,CONTINUATION_FIRST,446
NQ,mult_D_0.5,10,1.0,REAL,SAME_BAR_BARRIER_TIE,143
NQ,mult_D_0.5,10,1.0,REAL,NEITHER_REACHED,6
NQ,mult_D_0.5,10,1.0,SYNTHETIC,REJECTION_FIRST,509
NQ,mult_D_0.5,10,1.0,SYNTHETIC,CONTINUATION_FIRST,445
NQ,mult_D_0.5,10,1.0,SYNTHETIC,SAME_BAR_BARRIER_TIE,116
NQ,mult_D_0.5,10,1.0,SYNTHETIC,NEITHER_REACHED,7
NQ,mult_D_0.5,10,1.5,REAL,REJECTION_FIRST,566
NQ,mult_D_0.5,10,1.5,REAL,CONTINUATION_FIRST,481
NQ,mult_D_0.5,10,1.5,REAL,SAME_BAR_BARRIER_TIE,52
NQ,mult_D_0.5,10,1.5,REAL,NEITHER_REACHED,22
NQ,mult_D_0.5,10,1.5,SYNTHETIC,REJECTION_FIRST,528
NQ,mult_D_0.5,10,1.5,SYNTHETIC,CONTINUATION_FIRST,487
NQ,mult_D_0.5,10,1.5,SYNTHETIC,SAME_BAR_BARRIER_TIE,43
NQ,mult_D_0.5,10,1.5,SYNTHETIC,NEITHER_REACHED,19
NQ,mult_D_0.5,10,2.0,REAL,REJECTION_FIRST,566
NQ,mult_D_0.5,10,2.0,REAL,CONTINUATION_FIRST,478
NQ,mult_D_0.5,10,2.0,REAL,NEITHER_REACHED,58
NQ,mult_D_0.5,10,2.0,REAL,SAME_BAR_BARRIER_TIE,19
NQ,mult_D_0.5,10,2.0,SYNTHETIC,REJECTION_FIRST,528
NQ,mult_D_0.5,10,2.0,SYNTHETIC,CONTINUATION_FIRST,478
NQ,mult_D_0.5,10,2.0,SYNTHETIC,NEITHER_REACHED,53
NQ,mult_D_0.5,10,2.0,SYNTHETIC,SAME_BAR_BARRIER_TIE,18
NQ,mult_D_0.5,15,0.5,REAL,REJECTION_FIRST,423
NQ,mult_D_0.5,15,0.5,REAL,SAME_BAR_BARRIER_TIE,349
NQ,mult_D_0.5,15,0.5,REAL,CONTINUATION_FIRST,348
NQ,mult_D_0.5,15,0.5,REAL,NEITHER_REACHED,1
NQ,mult_D_0.5,15,0.5,SYNTHETIC,REJECTION_FIRST,411
NQ,mult_D_0.5,15,0.5,SYNTHETIC,CONTINUATION_FIRST,355
NQ,mult_D_0.5,15,0.5,SYNTHETIC,SAME_BAR_BARRIER_TIE,309
NQ,mult_D_0.5,15,0.5,SYNTHETIC,NEITHER_REACHED,2
NQ,mult_D_0.5,15,1.0,REAL,REJECTION_FIRST,526
NQ,mult_D_0.5,15,1.0,REAL,CONTINUATION_FIRST,446
NQ,mult_D_0.5,15,1.0,REAL,SAME_BAR_BARRIER_TIE,143
NQ,mult_D_0.5,15,1.0,REAL,NEITHER_REACHED,6
NQ,mult_D_0.5,15,1.0,SYNTHETIC,REJECTION_FIRST,510
NQ,mult_D_0.5,15,1.0,SYNTHETIC,CONTINUATION_FIRST,445
NQ,mult_D_0.5,15,1.0,SYNTHETIC,SAME_BAR_BARRIER_TIE,116
NQ,mult_D_0.5,15,1.0,SYNTHETIC,NEITHER_REACHED,6
NQ,mult_D_0.5,15,1.5,REAL,REJECTION_FIRST,571
NQ,mult_D_0.5,15,1.5,REAL,CONTINUATION_FIRST,485
NQ,mult_D_0.5,15,1.5,REAL,SAME_BAR_BARRIER_TIE,52
NQ,mult_D_0.5,15,1.5,REAL,NEITHER_REACHED,13
NQ,mult_D_0.5,15,1.5,SYNTHETIC,REJECTION_FIRST,531
NQ,mult_D_0.5,15,1.5,SYNTHETIC,CONTINUATION_FIRST,490
NQ,mult_D_0.5,15,1.5,SYNTHETIC,SAME_BAR_BARRIER_TIE,43
NQ,mult_D_0.5,15,1.5,SYNTHETIC,NEITHER_REACHED,13
NQ,mult_D_0.5,15,2.0,REAL,REJECTION_FIRST,581
NQ,mult_D_0.5,15,2.0,REAL,CONTINUATION_FIRST,486
NQ,mult_D_0.5,15,2.0,REAL,NEITHER_REACHED,35
NQ,mult_D_0.5,15,2.0,REAL,SAME_BAR_BARRIER_TIE,19
NQ,mult_D_0.5,15,2.0,SYNTHETIC,REJECTION_FIRST,543
NQ,mult_D_0.5,15,2.0,SYNTHETIC,CONTINUATION_FIRST,486
NQ,mult_D_0.5,15,2.0,SYNTHETIC,NEITHER_REACHED,30
NQ,mult_D_0.5,15,2.0,SYNTHETIC,SAME_BAR_BARRIER_TIE,18
NQ,mult_D_1.0,1,0.5,REAL,REJECTION_FIRST,397
NQ,mult_D_1.0,1,0.5,REAL,CONTINUATION_FIRST,329
NQ,mult_D_1.0,1,0.5,REAL,SAME_BAR_BARRIER_TIE,302
NQ,mult_D_1.0,1,0.5,REAL,NEITHER_REACHED,9
NQ,mult_D_1.0,1,0.5,SYNTHETIC,REJECTION_FIRST,348
NQ,mult_D_1.0,1,0.5,SYNTHETIC,CONTINUATION_FIRST,321
NQ,mult_D_1.0,1,0.5,SYNTHETIC,SAME_BAR_BARRIER_TIE,305
NQ,mult_D_1.0,1,0.5,SYNTHETIC,NEITHER_REACHED,8
NQ,mult_D_1.0,1,1.0,REAL,REJECTION_FIRST,444
NQ,mult_D_1.0,1,1.0,REAL,CONTINUATION_FIRST,385
NQ,mult_D_1.0,1,1.0,REAL,SAME_BAR_BARRIER_TIE,110
NQ,mult_D_1.0,1,1.0,REAL,NEITHER_REACHED,98
NQ,mult_D_1.0,1,1.0,SYNTHETIC,REJECTION_FIRST,401
NQ,mult_D_1.0,1,1.0,SYNTHETIC,CONTINUATION_FIRST,364
NQ,mult_D_1.0,1,1.0,SYNTHETIC,NEITHER_REACHED,115
NQ,mult_D_1.0,1,1.0,SYNTHETIC,SAME_BAR_BARRIER_TIE,102
NQ,mult_D_1.0,1,1.5,REAL,REJECTION_FIRST,388
NQ,mult_D_1.0,1,1.5,REAL,CONTINUATION_FIRST,315
NQ,mult_D_1.0,1,1.5,REAL,NEITHER_REACHED,296
NQ,mult_D_1.0,1,1.5,REAL,SAME_BAR_BARRIER_TIE,38
NQ,mult_D_1.0,1,1.5,SYNTHETIC,REJECTION_FIRST,344
NQ,mult_D_1.0,1,1.5,SYNTHETIC,NEITHER_REACHED,306
NQ,mult_D_1.0,1,1.5,SYNTHETIC,CONTINUATION_FIRST,301
NQ,mult_D_1.0,1,1.5,SYNTHETIC,SAME_BAR_BARRIER_TIE,31
NQ,mult_D_1.0,1,2.0,REAL,NEITHER_REACHED,480
NQ,mult_D_1.0,1,2.0,REAL,REJECTION_FIRST,310
NQ,mult_D_1.0,1,2.0,REAL,CONTINUATION_FIRST,228
NQ,mult_D_1.0,1,2.0,REAL,SAME_BAR_BARRIER_TIE,19
NQ,mult_D_1.0,1,2.0,SYNTHETIC,NEITHER_REACHED,453
NQ,mult_D_1.0,1,2.0,SYNTHETIC,REJECTION_FIRST,279
NQ,mult_D_1.0,1,2.0,SYNTHETIC,CONTINUATION_FIRST,236
NQ,mult_D_1.0,1,2.0,SYNTHETIC,SAME_BAR_BARRIER_TIE,14
NQ,mult_D_1.0,3,0.5,REAL,REJECTION_FIRST,400
NQ,mult_D_1.0,3,0.5,REAL,CONTINUATION_FIRST,331
NQ,mult_D_1.0,3,0.5,REAL,SAME_BAR_BARRIER_TIE,302
NQ,mult_D_1.0,3,0.5,REAL,NEITHER_REACHED,4
NQ,mult_D_1.0,3,0.5,SYNTHETIC,REJECTION_FIRST,349
NQ,mult_D_1.0,3,0.5,SYNTHETIC,CONTINUATION_FIRST,326
NQ,mult_D_1.0,3,0.5,SYNTHETIC,SAME_BAR_BARRIER_TIE,305
NQ,mult_D_1.0,3,0.5,SYNTHETIC,NEITHER_REACHED,2
NQ,mult_D_1.0,3,1.0,REAL,REJECTION_FIRST,481
NQ,mult_D_1.0,3,1.0,REAL,CONTINUATION_FIRST,422
NQ,mult_D_1.0,3,1.0,REAL,SAME_BAR_BARRIER_TIE,112
NQ,mult_D_1.0,3,1.0,REAL,NEITHER_REACHED,22
NQ,mult_D_1.0,3,1.0,SYNTHETIC,REJECTION_FIRST,443
NQ,mult_D_1.0,3,1.0,SYNTHETIC,CONTINUATION_FIRST,412
NQ,mult_D_1.0,3,1.0,SYNTHETIC,SAME_BAR_BARRIER_TIE,105
NQ,mult_D_1.0,3,1.0,SYNTHETIC,NEITHER_REACHED,22
NQ,mult_D_1.0,3,1.5,REAL,REJECTION_FIRST,473
NQ,mult_D_1.0,3,1.5,REAL,CONTINUATION_FIRST,426
NQ,mult_D_1.0,3,1.5,REAL,NEITHER_REACHED,98
NQ,mult_D_1.0,3,1.5,REAL,SAME_BAR_BARRIER_TIE,40
NQ,mult_D_1.0,3,1.5,SYNTHETIC,REJECTION_FIRST,436
NQ,mult_D_1.0,3,1.5,SYNTHETIC,CONTINUATION_FIRST,411
NQ,mult_D_1.0,3,1.5,SYNTHETIC,NEITHER_REACHED,103
NQ,mult_D_1.0,3,1.5,SYNTHETIC,SAME_BAR_BARRIER_TIE,32
NQ,mult_D_1.0,3,2.0,REAL,REJECTION_FIRST,428
NQ,mult_D_1.0,3,2.0,REAL,CONTINUATION_FIRST,358
NQ,mult_D_1.0,3,2.0,REAL,NEITHER_REACHED,231
NQ,mult_D_1.0,3,2.0,REAL,SAME_BAR_BARRIER_TIE,20
NQ,mult_D_1.0,3,2.0,SYNTHETIC,REJECTION_FIRST,381
NQ,mult_D_1.0,3,2.0,SYNTHETIC,CONTINUATION_FIRST,356
NQ,mult_D_1.0,3,2.0,SYNTHETIC,NEITHER_REACHED,230
NQ,mult_D_1.0,3,2.0,SYNTHETIC,SAME_BAR_BARRIER_TIE,15
NQ,mult_D_1.0,5,0.5,REAL,REJECTION_FIRST,401
NQ,mult_D_1.0,5,0.5,REAL,CONTINUATION_FIRST,331
NQ,mult_D_1.0,5,0.5,REAL,SAME_BAR_BARRIER_TIE,302
NQ,mult_D_1.0,5,0.5,REAL,NEITHER_REACHED,3
NQ,mult_D_1.0,5,0.5,SYNTHETIC,REJECTION_FIRST,350
NQ,mult_D_1.0,5,0.5,SYNTHETIC,CONTINUATION_FIRST,326
NQ,mult_D_1.0,5,0.5,SYNTHETIC,SAME_BAR_BARRIER_TIE,305
NQ,mult_D_1.0,5,0.5,SYNTHETIC,NEITHER_REACHED,1
NQ,mult_D_1.0,5,1.0,REAL,REJECTION_FIRST,486
NQ,mult_D_1.0,5,1.0,REAL,CONTINUATION_FIRST,429
NQ,mult_D_1.0,5,1.0,REAL,SAME_BAR_BARRIER_TIE,112
NQ,mult_D_1.0,5,1.0,REAL,NEITHER_REACHED,10
NQ,mult_D_1.0,5,1.0,SYNTHETIC,REJECTION_FIRST,448
NQ,mult_D_1.0,5,1.0,SYNTHETIC,CONTINUATION_FIRST,419
NQ,mult_D_1.0,5,1.0,SYNTHETIC,SAME_BAR_BARRIER_TIE,105
NQ,mult_D_1.0,5,1.0,SYNTHETIC,NEITHER_REACHED,10
NQ,mult_D_1.0,5,1.5,REAL,REJECTION_FIRST,495
NQ,mult_D_1.0,5,1.5,REAL,CONTINUATION_FIRST,447
NQ,mult_D_1.0,5,1.5,REAL,NEITHER_REACHED,55
NQ,mult_D_1.0,5,1.5,REAL,SAME_BAR_BARRIER_TIE,40
NQ,mult_D_1.0,5,1.5,SYNTHETIC,REJECTION_FIRST,464
NQ,mult_D_1.0,5,1.5,SYNTHETIC,CONTINUATION_FIRST,435
NQ,mult_D_1.0,5,1.5,SYNTHETIC,NEITHER_REACHED,51
NQ,mult_D_1.0,5,1.5,SYNTHETIC,SAME_BAR_BARRIER_TIE,32
NQ,mult_D_1.0,5,2.0,REAL,REJECTION_FIRST,477
NQ,mult_D_1.0,5,2.0,REAL,CONTINUATION_FIRST,414
NQ,mult_D_1.0,5,2.0,REAL,NEITHER_REACHED,125
NQ,mult_D_1.0,5,2.0,REAL,SAME_BAR_BARRIER_TIE,21
NQ,mult_D_1.0,5,2.0,SYNTHETIC,REJECTION_FIRST,438
NQ,mult_D_1.0,5,2.0,SYNTHETIC,CONTINUATION_FIRST,401
NQ,mult_D_1.0,5,2.0,SYNTHETIC,NEITHER_REACHED,127
NQ,mult_D_1.0,5,2.0,SYNTHETIC,SAME_BAR_BARRIER_TIE,16
NQ,mult_D_1.0,10,0.5,REAL,REJECTION_FIRST,403
NQ,mult_D_1.0,10,0.5,REAL,CONTINUATION_FIRST,331
NQ,mult_D_1.0,10,0.5,REAL,SAME_BAR_BARRIER_TIE,302
NQ,mult_D_1.0,10,0.5,REAL,NEITHER_REACHED,1
NQ,mult_D_1.0,10,0.5,SYNTHETIC,REJECTION_FIRST,351
NQ,mult_D_1.0,10,0.5,SYNTHETIC,CONTINUATION_FIRST,326
NQ,mult_D_1.0,10,0.5,SYNTHETIC,SAME_BAR_BARRIER_TIE,305
