instrument,level_id,horizon,k,n_real,n_synth,status,real_reach_continuation_rate,synth_reach_continuation_rate,real_reach_rejection_rate,synth_reach_rejection_rate
NQ,vwap_on_j+0,1,1.5,748,897,tested,0.27807486631016043,0.28762541806020064,0.2887700534759358,0.2898550724637681
NQ,vwap_on_j+0,1,2.0,748,897,tested,0.18983957219251338,0.18283166109253066,0.1858288770053476,0.2028985507246377
NQ,vwap_on_j+0,3,0.5,748,897,tested,0.7620320855614974,0.7402452619843924,0.7393048128342246,0.7268673355629878
NQ,vwap_on_j+0,3,1.0,748,897,tested,0.6203208556149733,0.5964325529542921,0.5842245989304813,0.5830546265328874
NQ,vwap_on_j+0,3,1.5,748,897,tested,0.47593582887700536,0.43701226309921964,0.46524064171123,0.45484949832775917
NQ,vwap_on_j+0,3,2.0,748,897,tested,0.356951871657754,0.32998885172798215,0.34759358288770054,0.3712374581939799
NQ,vwap_on_j+0,5,0.5,748,897,tested,0.7981283422459893,0.79041248606466,0.7767379679144385,0.770345596432553
NQ,vwap_on_j+0,5,1.0,748,897,tested,0.68048128342246,0.6633221850613155,0.6483957219251337,0.6465997770345596
NQ,vwap_on_j+0,5,1.5,748,897,tested,0.570855614973262,0.5406911928651059,0.5347593582887701,0.5373467112597548
NQ,vwap_on_j+0,5,2.0,748,897,tested,0.46657754010695185,0.4336677814938685,0.42379679144385024,0.46265328874024525
NQ,vwap_on_j+0,10,0.5,748,897,tested,0.839572192513369,0.8361204013377926,0.8275401069518716,0.8138238573021181
NQ,vwap_on_j+0,10,1.0,748,897,tested,0.7513368983957219,0.7469342251950948,0.7179144385026738,0.7112597547380156
NQ,vwap_on_j+0,10,1.5,748,897,tested,0.6510695187165776,0.6298773690078038,0.6390374331550802,0.6131549609810479
NQ,vwap_on_j+0,10,2.0,748,897,tested,0.5588235294117647,0.5362318840579711,0.5334224598930482,0.5562987736900781
NQ,vwap_on_j+0,15,0.5,748,897,tested,0.8622994652406417,0.8639910813823858,0.8462566844919787,0.835005574136009
NQ,vwap_on_j+0,15,1.0,748,897,tested,0.7807486631016043,0.7837235228539576,0.7513368983957219,0.7357859531772575
NQ,vwap_on_j+0,15,1.5,748,897,tested,0.6885026737967914,0.6845039018952063,0.6831550802139037,0.6521739130434783
NQ,vwap_on_j+0,15,2.0,748,897,tested,0.6163101604278075,0.6031215161649944,0.5962566844919787,0.600891861761427
NQ,vwap_on_j+1,1,0.5,711,873,tested,0.60056258790436,0.6357388316151202,0.620253164556962,0.5876288659793815
NQ,vwap_on_j+1,1,1.0,711,873,tested,0.39381153305203936,0.4581901489117984,0.43037974683544306,0.3917525773195876
NQ,vwap_on_j+1,1,1.5,711,873,tested,0.25738396624472576,0.30698739977090495,0.29254571026722925,0.2520045819014891
NQ,vwap_on_j+1,1,2.0,711,873,tested,0.1490857946554149,0.20847651775486828,0.18706047819971872,0.17869415807560138
NQ,vwap_on_j+1,3,0.5,711,873,tested,0.7243319268635724,0.7514318442153494,0.7271448663853727,0.7010309278350515
NQ,vwap_on_j+1,3,1.0,711,873,tested,0.5766526019690577,0.6013745704467354,0.5808720112517581,0.5555555555555556
NQ,vwap_on_j+1,3,1.5,711,873,tested,0.43037974683544306,0.4627720504009164,0.45147679324894513,0.4352806414662085
NQ,vwap_on_j+1,3,2.0,711,873,tested,0.3178621659634318,0.35738831615120276,0.3263009845288326,0.3413516609392898
NQ,vwap_on_j+1,5,0.5,711,873,tested,0.7721518987341772,0.8052691867124857,0.7791842475386779,0.7502863688430699
NQ,vwap_on_j+1,5,1.0,711,873,tested,0.639943741209564,0.6838487972508591,0.6540084388185654,0.6288659793814433
NQ,vwap_on_j+1,5,1.5,711,873,tested,0.5175808720112518,0.5555555555555556,0.5372714486638537,0.5234822451317297
NQ,vwap_on_j+1,5,2.0,711,873,tested,0.41350210970464135,0.46048109965635736,0.4219409282700422,0.43757159221076747
NQ,vwap_on_j+1,10,0.5,711,873,tested,0.8382559774964838,0.8487972508591065,0.8115330520393812,0.7961053837342497
NQ,vwap_on_j+1,10,1.0,711,873,tested,0.7257383966244726,0.7605956471935853,0.720112517580872,0.6918671248568156
NQ,vwap_on_j+1,10,1.5,711,873,tested,0.6343178621659634,0.6517754868270332,0.6371308016877637,0.6105383734249714
NQ,vwap_on_j+1,10,2.0,711,873,tested,0.5316455696202531,0.5544100801832761,0.540084388185654,0.5509736540664376
NQ,vwap_on_j+1,15,0.5,711,873,tested,0.8607594936708861,0.8717067583046965,0.8312236286919831,0.8144329896907216
NQ,vwap_on_j+1,15,1.0,711,873,tested,0.759493670886076,0.7903780068728522,0.749648382559775,0.720504009163803
NQ,vwap_on_j+1,15,1.5,711,873,tested,0.6877637130801688,0.695303550973654,0.6765119549929677,0.6540664375715922
NQ,vwap_on_j+1,15,2.0,711,873,tested,0.5921237693389592,0.6174112256586484,0.5808720112517581,0.5910652920962199
NQ,vwap_on_j+2,1,0.5,503,829,tested,0.5964214711729622,0.6151990349819059,0.5149105367793241,0.5597104945717732
NQ,vwap_on_j+2,1,1.0,503,829,tested,0.40357852882703776,0.4028950542822678,0.3379721669980119,0.38600723763570566
NQ,vwap_on_j+2,1,1.5,503,829,tested,0.2664015904572565,0.2822677925211098,0.20079522862823063,0.27261761158021713
NQ,vwap_on_j+2,1,2.0,503,829,tested,0.14512922465208747,0.18938480096501809,0.12127236580516898,0.18094089264173704
NQ,vwap_on_j+2,3,0.5,503,829,tested,0.7276341948310139,0.7394451145958987,0.6322067594433399,0.6755126658624849
NQ,vwap_on_j+2,3,1.0,503,829,tested,0.5685884691848907,0.5741857659831122,0.49304174950298213,0.525934861278649
NQ,vwap_on_j+2,3,1.5,503,829,tested,0.43141153081510936,0.4390832328106152,0.3359840954274354,0.41737032569360677
NQ,vwap_on_j+2,3,2.0,503,829,tested,0.30019880715705766,0.3293124246079614,0.23260437375745527,0.3208685162846803
NQ,vwap_on_j+2,5,0.5,503,829,tested,0.7872763419483101,0.7864897466827503,0.6938369781312127,0.7370325693606755
NQ,vwap_on_j+2,5,1.0,503,829,tested,0.658051689860835,0.6501809408926418,0.5487077534791253,0.6043425814234017
NQ,vwap_on_j+2,5,1.5,503,829,tested,0.5347912524850894,0.5355850422195416,0.41749502982107356,0.5090470446320868
NQ,vwap_on_j+2,5,2.0,503,829,tested,0.39165009940357853,0.4221954161640531,0.33399602385685884,0.4089264173703257
NQ,vwap_on_j+2,10,0.5,503,829,tested,0.8628230616302187,0.8443908323281062,0.7614314115308151,0.7876960193003619
NQ,vwap_on_j+2,10,1.0,503,829,tested,0.7514910536779325,0.7394451145958987,0.6660039761431411,0.6936067551266586
NQ,vwap_on_j+2,10,1.5,503,829,tested,0.6361829025844931,0.6212303980699638,0.5506958250497018,0.6019300361881785
NQ,vwap_on_j+2,10,2.0,503,829,tested,0.5268389662027833,0.5295536791314838,0.4711729622266402,0.5283474065138721
NQ,vwap_on_j+2,15,0.5,503,829,tested,0.8767395626242545,0.864897466827503,0.7952286282306164,0.8214716525934861
NQ,vwap_on_j+2,15,1.0,503,829,tested,0.7912524850894632,0.7756332931242461,0.709741550695825,0.7334137515078407
NQ,vwap_on_j+2,15,1.5,503,829,tested,0.6918489065606361,0.6875753920386007,0.6043737574552683,0.6537997587454765
NQ,vwap_on_j+2,15,2.0,503,829,tested,0.5984095427435387,0.5983112183353438,0.5248508946322068,0.5729794933655006
NQ,vwap_on_j+3,1,0.5,304,789,tested,0.5328947368421053,0.6096324461343473,0.5888157894736842,0.5868187579214195
NQ,vwap_on_j+3,1,1.0,304,789,tested,0.29605263157894735,0.40430925221799746,0.34539473684210525,0.3726235741444867
NQ,vwap_on_j+3,1,1.5,304,789,tested,0.15460526315789475,0.26489226869455007,0.17105263157894737,0.22813688212927757
NQ,vwap_on_j+3,1,2.0,304,789,tested,0.07894736842105263,0.16983523447401774,0.09210526315789473,0.1520912547528517
NQ,vwap_on_j+3,3,0.5,304,789,tested,0.694078947368421,0.7300380228136882,0.7138157894736842,0.70595690747782
NQ,vwap_on_j+3,3,1.0,304,789,tested,0.4934210526315789,0.5652724968314322,0.47039473684210525,0.5335868187579215
NQ,vwap_on_j+3,3,1.5,304,789,tested,0.3519736842105263,0.43979721166032953,0.3157894736842105,0.4131812420785805
NQ,vwap_on_j+3,3,2.0,304,789,tested,0.21710526315789475,0.31685678073510776,0.20065789473684212,0.3041825095057034
NQ,vwap_on_j+3,5,0.5,304,789,tested,0.743421052631579,0.7807351077313055,0.75,0.7490494296577946
NQ,vwap_on_j+3,5,1.0,304,789,tested,0.5592105263157895,0.6337135614702155,0.5526315789473685,0.6159695817490495
NQ,vwap_on_j+3,5,1.5,304,789,tested,0.4276315789473684,0.5285171102661597,0.3848684210526316,0.5019011406844106
NQ,vwap_on_j+3,5,2.0,304,789,tested,0.29276315789473684,0.4131812420785805,0.26644736842105265,0.40430925221799746
NQ,vwap_on_j+3,10,0.5,304,789,tested,0.8256578947368421,0.8365019011406845,0.8092105263157895,0.7997465145754119
NQ,vwap_on_j+3,10,1.0,304,789,tested,0.6776315789473685,0.7186311787072244,0.6546052631578947,0.6983523447401775
NQ,vwap_on_j+3,10,1.5,304,789,tested,0.5394736842105263,0.6273764258555133,0.5,0.5982256020278834
NQ,vwap_on_j+3,10,2.0,304,789,tested,0.4276315789473684,0.5196451204055766,0.40460526315789475,0.5247148288973384
NQ,vwap_on_j+3,15,0.5,304,789,tested,0.868421052631579,0.8555133079847909,0.8223684210526315,0.8212927756653993
NQ,vwap_on_j+3,15,1.0,304,789,tested,0.743421052631579,0.761723700887199,0.7039473684210527,0.7389100126742713
NQ,vwap_on_j+3,15,1.5,304,789,tested,0.625,0.6844106463878327,0.5625,0.6476552598225602
NQ,vwap_on_j+3,15,2.0,304,789,tested,0.506578947368421,0.5906210392902408,0.4967105263157895,0.5741444866920152
NQ,vwap_on_j-1,1,0.5,663,842,tested,0.6530920060331825,0.6187648456057007,0.6289592760180995,0.6603325415676959
NQ,vwap_on_j-1,1,1.0,663,842,tested,0.48717948717948717,0.48812351543942994,0.45701357466063347,0.5213776722090261
NQ,vwap_on_j-1,1,1.5,663,842,tested,0.3288084464555053,0.35629453681710216,0.33634992458521873,0.3812351543942993
NQ,vwap_on_j-1,1,2.0,663,842,tested,0.2277526395173454,0.23871733966745842,0.24434389140271492,0.2814726840855107
NQ,vwap_on_j-1,3,0.5,663,842,tested,0.7677224736048266,0.7494061757719715,0.7450980392156863,0.7612826603325415
NQ,vwap_on_j-1,3,1.0,663,842,tested,0.6561085972850679,0.6484560570071259,0.6214177978883861,0.661520190023753
NQ,vwap_on_j-1,3,1.5,663,842,tested,0.5324283559577677,0.5320665083135392,0.5082956259426847,0.5522565320665083
NQ,vwap_on_j-1,3,2.0,663,842,tested,0.4057315233785822,0.4251781472684085,0.4132730015082956,0.4489311163895487
NQ,vwap_on_j-1,5,0.5,663,842,tested,0.803921568627451,0.7980997624703088,0.7888386123680241,0.8004750593824228
NQ,vwap_on_j-1,5,1.0,663,842,tested,0.7058823529411765,0.7066508313539193,0.6862745098039216,0.7149643705463183
NQ,vwap_on_j-1,5,1.5,663,842,tested,0.5972850678733032,0.6068883610451307,0.5776772247360482,0.6152019002375297
NQ,vwap_on_j-1,5,2.0,663,842,tested,0.48265460030165913,0.5213776722090261,0.49924585218702866,0.517814726840855
NQ,vwap_on_j-1,10,0.5,663,842,tested,0.8401206636500754,0.8432304038004751,0.8371040723981901,0.8527315914489311
NQ,vwap_on_j-1,10,1.0,663,842,tested,0.7616892911010558,0.7719714964370546,0.7541478129713424,0.7695961995249406
NQ,vwap_on_j-1,10,1.5,663,842,tested,0.6847662141779789,0.7019002375296912,0.6681749622926093,0.6757719714964371
NQ,vwap_on_j-1,10,2.0,663,842,tested,0.5912518853695324,0.6235154394299287,0.5912518853695324,0.6009501187648456
NQ,vwap_on_j-1,15,0.5,663,842,tested,0.8642533936651584,0.8705463182897862,0.8567119155354449,0.8669833729216152
NQ,vwap_on_j-1,15,1.0,663,842,tested,0.7978883861236803,0.8147268408551069,0.7858220211161387,0.8040380047505938
NQ,vwap_on_j-1,15,1.5,663,842,tested,0.7315233785822021,0.7387173396674585,0.7149321266968326,0.7268408551068883
NQ,vwap_on_j-1,15,2.0,663,842,tested,0.6455505279034691,0.671021377672209,0.6515837104072398,0.6579572446555819
NQ,vwap_on_j-2,1,0.5,482,832,tested,0.6410788381742739,0.6358173076923077,0.6286307053941909,0.6454326923076923
NQ,vwap_on_j-2,1,1.0,482,832,tested,0.48132780082987553,0.4951923076923077,0.46887966804979253,0.47836538461538464
NQ,vwap_on_j-2,1,1.5,482,832,tested,0.33402489626556015,0.3485576923076923,0.3381742738589212,0.3449519230769231
NQ,vwap_on_j-2,1,2.0,482,832,tested,0.22821576763485477,0.2512019230769231,0.24066390041493776,0.25600961538461536
NQ,vwap_on_j-2,3,0.5,482,832,tested,0.7302904564315352,0.765625,0.7510373443983402,0.7487980769230769
NQ,vwap_on_j-2,3,1.0,482,832,tested,0.6120331950207469,0.6598557692307693,0.6078838174273858,0.6262019230769231
NQ,vwap_on_j-2,3,1.5,482,832,tested,0.4896265560165975,0.5372596153846154,0.48132780082987553,0.5048076923076923
NQ,vwap_on_j-2,3,2.0,482,832,tested,0.38381742738589214,0.44591346153846156,0.3755186721991701,0.40625
NQ,vwap_on_j-2,5,0.5,482,832,tested,0.7800829875518672,0.8137019230769231,0.8049792531120332,0.7920673076923077
NQ,vwap_on_j-2,5,1.0,482,832,tested,0.6825726141078838,0.7211538461538461,0.6846473029045643,0.6730769230769231
NQ,vwap_on_j-2,5,1.5,482,832,tested,0.5809128630705395,0.6081730769230769,0.5601659751037344,0.5769230769230769
NQ,vwap_on_j-2,5,2.0,482,832,tested,0.48132780082987553,0.5360576923076923,0.46473029045643155,0.4807692307692308
NQ,vwap_on_j-2,10,0.5,482,832,tested,0.8360995850622407,0.859375,0.8506224066390041,0.8377403846153846
NQ,vwap_on_j-2,10,1.0,482,832,tested,0.7676348547717843,0.7800480769230769,0.7717842323651453,0.7463942307692307
NQ,vwap_on_j-2,10,1.5,482,832,tested,0.6825726141078838,0.6983173076923077,0.6721991701244814,0.6730769230769231
NQ,vwap_on_j-2,10,2.0,482,832,tested,0.5892116182572614,0.640625,0.5850622406639004,0.5769230769230769
NQ,vwap_on_j-2,15,0.5,482,832,tested,0.8630705394190872,0.8798076923076923,0.8755186721991701,0.8665865384615384
NQ,vwap_on_j-2,15,1.0,482,832,tested,0.8008298755186722,0.8149038461538461,0.8029045643153527,0.7932692307692307
NQ,vwap_on_j-2,15,1.5,482,832,tested,0.7261410788381742,0.7463942307692307,0.7157676348547718,0.7163461538461539
NQ,vwap_on_j-2,15,2.0,482,832,tested,0.6410788381742739,0.6935096153846154,0.6327800829875518,0.6394230769230769
NQ,vwap_on_j-3,1,0.5,298,810,tested,0.6308724832214765,0.6518518518518519,0.5939597315436241,0.6296296296296297
NQ,vwap_on_j-3,1,1.0,298,810,tested,0.41946308724832215,0.49753086419753084,0.412751677852349,0.4703703703703704
NQ,vwap_on_j-3,1,1.5,298,810,tested,0.3221476510067114,0.3345679012345679,0.2684563758389262,0.3345679012345679
NQ,vwap_on_j-3,1,2.0,298,810,tested,0.19463087248322147,0.22592592592592592,0.1912751677852349,0.24691358024691357
NQ,vwap_on_j-3,3,0.5,298,810,tested,0.7718120805369127,0.762962962962963,0.7248322147651006,0.7382716049382716
NQ,vwap_on_j-3,3,1.0,298,810,tested,0.5939597315436241,0.6370370370370371,0.5939597315436241,0.6320987654320988
NQ,vwap_on_j-3,3,1.5,298,810,tested,0.4597315436241611,0.5160493827160494,0.4597315436241611,0.5123456790123457
NQ,vwap_on_j-3,3,2.0,298,810,tested,0.3389261744966443,0.4074074074074074,0.33221476510067116,0.41358024691358025
NQ,vwap_on_j-3,5,0.5,298,810,tested,0.8187919463087249,0.8111111111111111,0.761744966442953,0.7888888888888889
NQ,vwap_on_j-3,5,1.0,298,810,tested,0.6677852348993288,0.7024691358024692,0.6610738255033557,0.6950617283950618
NQ,vwap_on_j-3,5,1.5,298,810,tested,0.5604026845637584,0.6049382716049383,0.5536912751677853,0.5864197530864198
NQ,vwap_on_j-3,5,2.0,298,810,tested,0.4429530201342282,0.5049382716049383,0.45302013422818793,0.49135802469135803
NQ,vwap_on_j-3,10,0.5,298,810,tested,0.8657718120805369,0.8567901234567902,0.8053691275167785,0.8333333333333334
NQ,vwap_on_j-3,10,1.0,298,810,tested,0.7483221476510067,0.7679012345679013,0.7248322147651006,0.7679012345679013
NQ,vwap_on_j-3,10,1.5,298,810,tested,0.6510067114093959,0.6938271604938272,0.6241610738255033,0.6728395061728395
NQ,vwap_on_j-3,10,2.0,298,810,tested,0.5536912751677853,0.6049382716049383,0.5570469798657718,0.5876543209876544
NQ,vwap_on_j-3,15,0.5,298,810,tested,0.889261744966443,0.8839506172839506,0.8523489932885906,0.8604938271604938
NQ,vwap_on_j-3,15,1.0,298,810,tested,0.7986577181208053,0.808641975308642,0.7885906040268457,0.8049382716049382
NQ,vwap_on_j-3,15,1.5,298,810,tested,0.7315436241610739,0.7444444444444445,0.7013422818791947,0.7320987654320987
NQ,vwap_on_j-3,15,2.0,298,810,tested,0.6174496644295302,0.662962962962963,0.62751677852349,0.6469135802469136
